,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,18-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR CLINICA,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,20,12.6,16,2016-11-18,TUBOS DE AGAR  MIO ,,,, $252.00 
,4000,1.6,16,2016-11-18,TUBOS VACUTAINER TAPON LILA 4ML,,,," $6,400.00 "
,20,12.6,16,2016-11-18,TUBOS DE AGAR TSI,,,, $252.00 
,20,12.6,16,2016-11-18,TUBOS DE AGAR SIM,,,, $252.00 
,20,12.6,16,2016-11-18,TUBOS DE AGAR LIA,,,, $252.00 
,20,12.6,16,2016-11-18,TUBOS DE AGAR CITRATO DE SIMONS,,,, $252.00 
,400,3.24,16,2016-11-18,RPR CAJA C/200 PRUEBAS,,,," $1,296.00 "
,75,246.15,16,2016-11-18,REACTIVO PARA INFLUENZA A Y B,,,," $18,461.25 "
,600,28.44,16,2016-11-18,REACTIVO H.I.V. PRUEBAS RAPIDAS,,,," $17,064.00 "
,350,3.8,16,2016-11-18,PRUEBA DE EMBARAZO DE 200 MU/MI,,,," $1,330.00 "
,900,0.47,16,2016-11-18,PORTA OBJETOS C/50 CORNIN,,,, $423.00 
,200,14.98,16,2016-11-18,PLACA DE AGAR SANGRE,,,," $2,996.00 "
,200,10.92,16,2016-11-18,PLACA DE AGAR EMB,,,," $2,184.00 "
,130,263.88,16,2016-11-18,PRUEBA RAPIDA  VIRUS DENGUE  NSI ,,,," $34,304.40 "
,50,6.2,16,2016-11-18,CULTURETTE BECTOR DICK,,,, $310.00 
,3000,0.26,16,2016-11-18,CUBREOBJETOS 22X22,,,, $780.00 
,100,4.16,16,2016-11-18,BACITRACINA FCO. C/50 DISCOS BD,,,, $416.00 
,2000,1.6,16,2016-11-18,AGUJAS VACUTAINER 21GX1 1/2 (VERDE),,,," $3,200.00 "
,10,551,16,2016-11-18,KIT DE ANTIGENO FEBRIL,,,," $5,510.00 "
,1500,19.34,16,2016-11-18,TIRAS  URINE CHECK  C/25 ,,,," $29,010.00 "
