FORMATO DE REQUISICI‡N,,,,,,,,,
MEDIX,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,22-ene-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,300,1.07,0,2016-01-26,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG TAB.,,,,$321.00
,200,1.48,0,2016-01-26,BROMURO DE BUTILHIOSCINA 10MG GRAGEAS ,,,,$296.00
,150,1.683,0,2016-01-26,BROMURO DE BUTILHIOSCINA + METAMIZOL 20MG/25GR DE 5ML COMP. AMP.,,,,$252.45
,300,3.6033,0,2016-01-26,BROMURO DE BUTILHIOSCINA 20MG/1ML SOL INY.,,,,"$1,080.99"
,30,0.13,0,2016-01-26,CAPTOPRIL 25MG TAB.,,,,$3.90
,9,16.5,0,2016-01-26,CEFTRIAXONA 1G/10ML SOL. INY.,,,,$148.50
,1600,0.44,0,2016-01-26,DICLOFENACO 100MG TAB.,,,,$704.00
,500,3.84,0,2016-01-26,DICLOFENACO SODICO 75MG/3ML SOL.  INY.,,,,"$1,920.00"
,200,0.35,0,2016-01-26,PARACETAMOL 500MG TAB.,,,,$70.00
,3,22,0,2016-01-26,SALBUTAMOL 100MCG SPRAY,,,,$66.00
,1200,0.55,0,2016-01-26,VOYDOL TABS. 10 MG KETOROLACO + TROMETAMINA CAJA TABLETAS,,,,$660.00
,130,0.84,0,2016-01-26,LORATADINA 10MG GRAGEAS,,,,$109.20
,2,12.8,0,2016-01-26,OXIMETAZOLINA SOL. NASAL 50 MG FCO. NEB.,,,,$25.60
,120,0.19,0,2016-01-26,DIFENIDOL 25MG TAB.,,,,$22.80
,10,39,0,2016-01-26,DIPROPIONATO DE BETAMETASONA + FOSFATO 5MG/2MG DE 1ML HYPACK JERINGA PRELLENADA // PATENTE,,,,$390.00
,50,29,0,2016-01-26,CLOROPIRAMINA 20MG AMP.,,,,"$1,450.00"
,150,17.334,0,2016-01-26,CLORHIDRATO DE CLORFENAMINA 10MG SOL. INY,,,,"$2,600.10"
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,,,,,SUBTOTAL,"$10,120.54"
,,,,,,,,IVA,$0.00
,,,,,,,,TOTAL,"$10,120.54"
