,,,,FORMATO DE REQUISICI…N,,,,
,,,,,,,,
,,,,,,,,
FOLIO:,,,,,,FECHA:,,
,,,,,,18-abr-16,,
DESTINO:,,,,,,ELABORADO POR:,,
,,,,,,ARTURO HEREDIA ,,
,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE 
,6,42,16,19/04/2016,CABESTRILLO GRANDE,,,$252.00
,6,156.7,16,19/04/2016,INMOVILIZADOR DE HOMBRO UNIVERSAL,,,$940.20
,3,321,16,19/04/2016,FERULA PARA RODILLA TRIPANEL 20,,,
,2,321,16,19/04/2016,"FERULA PARA RODILLA TRIPANEL 16""",,,
,3,125,16,19/04/2016,MUNEQUERA CON PULGAR LIBRE DER,,,
,3,125,16,19/04/2016,MUNEQUERA CON PULGAR LIBRE IZQ,,,
,4,186,16,19/04/2016,FERULA FISIOLOGICA PARA MUNECA MANO DER C/PULGAR  EN ABDUCCION  MEDIANA,,,
,3,186,16,19/04/2016,FERULA FISIOLOGICA PARA MUNECA MANO IZQ C/PULGAR  EN ABDUCCION  MEDIANA,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,, $-   
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,18/04/2016,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,, $-   
,,,,,,,,"$1,192.20"
,,,,,,,,$190.75
,,,,,,,,"$1,382.95"
