,,,,FORMATO DE REQUISICI…N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,24-ago-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,150,11.5,16,29/08/2016,SABANAS CON ELASTICO MEDIDA CHEPEVERA (0.90X2.00X0.14),,,,"$1,725.00"
,150,11.5,16,29/08/2016,SABANAS CON ELASTICO MEDIDA CHEPEVERA (1.20X2.00),,,,"$1,725.00"
,150,5,16,29/08/2016,FUNDA DESECHABLE PARA ALMOHADA 50X70CM,,,,$750.00
,100,6.5,16,29/08/2016,PANTALON CORTO,,,,$650.00
,100,6.5,16,29/08/2016,BATAS DESECHABLES,,,,$650.00
,1,0.672,16,29/08/2016,GUANTES LATEX MEDIANOS NO ESTERIL,,,,$0.67
,1,21,16,29/08/2016,ALCOHOL ETILICO DESNAT. 70 1LT,,,,$21.00
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
