,,,,FORMATO DE REQUISICI…N,,,,,
,,,,ARGAVI,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,04-abr-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
ISSSTELEON,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,12,520,16,04/04/2016,MICROCYN SOL. GALON,,,,
,30,135,16,04/04/2016,MICROCYN SOL. ANTISEPTICA 240ML,,,,
,1,380,16,04/04/2016,ELECTROMICYN GALON,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,"$10,670.00",
,,,,,,,,"$1,707.20",
,,,,,,,,"$12,377.20",
