FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,05-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,20,112,16,05/10/2016,BOLSA RECEPTAL DE 3LTS ,,,,"$2,240.00"
,20,16,16,05/10/2016,CANULA YANKAUER SIN TUBO,,,,$320.00
,5,190,16,05/10/2016,ISODINE ESPUMA GALON,,,,$950.00
,24,115.28,16,05/10/2016,MONOSYN QUICK 4-0 C0025029,,,,"$2,766.72"
,24,115.28,16,05/10/2016,MONOSYN QUICK 5-0,,,,"$2,766.72"
,36,45.58333333,16,05/10/2016,SAFIL 3-0 26MM / 45CM C1048041 R,,,,"$1,641.00"
,72,31.14333333,16,05/10/2016,SILKAM 3-0 75CM HR26 DDP C0760412,,,,"$2,242.32"
,3,9.5,16,05/10/2016,TUBO CAUCHO ASPIRACION 15MTS,,,,$28.50
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL,"$12,955.26"
,,,,,,,,IVA,"$2,072.84"
,,,,,,,,TOTAL,"$15,028.10"
