,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,25-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,200,11.5,16,2016-11-01,SABANAS CON ELASTICO MEDIDA CHEPEVERA (0.90X2.00X0.14),,,," $2,300.00 "
,100,11.5,16,2016-11-01,SABANAS CON ELASTICO MEDIDA CHEPEVERA (1.20X2.00),,,," $1,150.00 "
,150,5,16,2016-11-01,FUNDA DESECHABLE PARA ALMOHADA 50X70CM,,,, $750.00 
,50,6.5,16,2016-11-01,PANTALON CORTO,,,, $325.00 
,100,0.6325,16,2016-11-01,GUANTES LATEX MEDIANOS NO ESTERIL,,,, $0.63 
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL," $4,525.63 "
,,,,,,,,IVA, $724.10 
,,,,,,,,TOTAL," $5,249.73 "
,,,,,,,,,
