,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,25-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,4,230,16,2016-10-31,GEL ULTRASONIDO PARA TERAPIA,,,, $61.00 
,1,990,16,2016-10-31,GEL PARA ARTICULACIONES GALON,,,, $110.00 
,20,16,16,2016-10-31,BOTE VACIO DE GEL P/ARTICULACIONES (240ML) ,,,, $198.00 
,20,165,16,2016-10-31,ELECTRODO 5X5 PAQ C/4,,,, $200.00 
,,,,,,,,, $260.00 
,,,,,,,,, $260.00 
,,,,,,,,, $296.00 
,,,,,,,,, $429.96 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL," $1,814.96 "
,,,,,,,,IVA, $290.39 
,,,,,,,,TOTAL," $2,105.35 "
,,,,,,,,,
