,,,,FORMATO DE REQUISICION,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,22-sep-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,SARA HERNANDEZ,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,4,,,,FLUTICASONA 0.5MG/2ML C/10 AMP.,1069,,,
,27,,,,ERGOTAMINA + ACIDO ACETILSALICILICO + CAFEINA 1MG/400MG/50MG C/36 TAB. (II),773,,,
,30,,,,DEXKETOPROFENO TROMETAMOL 25MG C/10 TAB.,1241,,,
,21,,,,CIPROFLOXACINO + HIDROCORTISONA + LIDOCAINA SOL. OTICA GOTAS,2789,,,
,10,,,,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,,
,32,,,,ESPIRONOLACTONA + FUROSEMIDA 50MG/20MG C/16 CAP.,483,,,
,6,,,,HIDROSMINA 200MG C/20 CAP.,1730,,,
,4,,,,LEVOCETIRIZINA SOL. INFANTIL C/150ML,2735,,,
,6,,,,FELODIPINO + METOPROLOL 5/47.5MG C/14 TAB.,1176,,,
,20,,,,ITOPRIDA 50MG C/30 TAB.,2747,,,
,10,,,,ERDOSTEINA 300MG C/20 CAP.,1820,,,
,100,,,,LEVOTIROXINA SODICA 100MCG C/50 TAB.,502,,,
,1,,,,DIPROPIONATO DE BETAMETASONA Y FOSFATO D 5MG/2MG JER. PRELLENADA DE 1ML,2851,,,
,6,,,,HIALUNARATO DE SODIO 4.0MG D.U. C/20 ENVASES DE 0.5ML,1112,,,
,24,,,,TOPIRAMATO 25MG C/28 TAB.,2578,,,
,50,,,,ACIDO URSODESOXICOLICO 250MG C/50 CAP.,861,,,
,10,,,,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307,,,
,15,,,,ACIDO VALPROICO 250MG C/30 CAP.,264,,,
,70,,,,VITAMINAS + HIERRO C/36 TAB.,111,,,
,14,,,,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,,
,35,,,,TRINITRATO DE GLICERILO 18MG x PARCHE (5MG/24 Hrs C/7),2143,,,
,32,,,,PROPAFENONA 150MG C/30 TAB.,626,,,
,1,,,,VALPROATO DE MAGNESIO 200MG/1ML SUSP. FCO C/40ML,2839,,,
,25,,,,ACIDO VALPROICO JARABE 250MG C/120ML,290,,,
,7,,,,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,
,5,,,,TESTOSTERONA 250MG/1ML C/1 AMP.,2882,,,
,1,,,,HIDROQUINONA CREMA AL 4% TUBO C/30GR,317,,,
,100,,,,ESPORAS DE BACILLUS CLAUSII 2 BILLONES UFC C/20 AMP.,1126,,,
,22,,,,TIZANIDINA 2MG C/20 TAB.,787,,,
,18,,,,LORAZEPAM 2MG C/40 TAB. (II),575,,,
,70,,,,ETINILESTRADIOL + DROSPIRENONA 0.03MG/3.0MG C/21 GRAGEAS,899,,,
,23,,,,CICLESONIDA 50MCG SPRAY NASAL C/120 DOSIS,3009,,,
,10,,,,ETAMSILATO 500MG C/20 COMP.,272,,,
,10,,,,L-ORNITINA + L-ASPARTATO 3GR C/10 SOBRES GRANULADOS,432,,,
,80,,,,NUTRICION COMPLETA Y BALANCEADA CON FRUCTOOLISACARIDOS CUALQUIER SABOR LATA EN POLVO C/400GR,2557,,,
,2,,,,FENOBARBITAL 100MG C/40 TAB. (II),579,,,
,5,,,,DEXPANTENOL 5% TUBO GEL C/10GR,1006,,,
,35,,,,FEXOFENADINA + FENILEFRINA 60MG/25MG C/10 TAB.,2579,,,
,200,,,,DIOSMINA + HESPERIDINA 500MG C/20 TAB.,2485,,,
,12,,,,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861,,,
,20,,,,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722,,,
,10,,,,MOMETASONA 1% UNG?ENTO TOPICO TUBO C/30GR,319,,,
,2,,,,CLOBAZAM 10MG C/30 TAB.,581,,,
,10,,,,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029,,,
,20,,,,CLOBETASOL 0.050% TUBO C/30GR,227,,,
,20,,,,HIDROXICINA 10MG C/30 TAB.,102,,,
,1,,,,CLORMADINONA 2MG C/20 TAB.,493,,,
,15,,,,ETINILESTRADIOL + DROSPIRENONA 3MG 24/4 C/28 COMP.,2741,,,
,20,,,,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552,,,
