,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,13-dic-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,20,13.81,0,2016-12-19,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG TAB.C/15,,,, $276.20 
,10,15.19,0,2016-12-19,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG TAB.C/24,,,, $151.90 
,60,12.55,0,2016-12-19,AMOXICILINA 500 C/12 TABS,,,, $753.00 
,60,21.07,0,2016-12-19,BUTILHIOSINA / METAMISOL GRAGEAS 10 / MG 250 MG C/10,,,," $1,264.20 "
,67,22.68,0,2016-12-19,CEFALEXINA GI TABLETAS DE 500MG CEFALEXINA c/20,,,," $1,519.56 "
,80,21.8,0,2016-12-19,CEFTRIAXONA 1G/10ML SOL. INY.,,,," $1,744.00 "
,140,8.89,0,2016-12-19,DICLOFENACO 100MG TAB.C/20,,,," $1,244.60 "
,30,14.77,0,2016-12-19,DICLOFENACO DIETILAMONIO TUBO GEL 60 GR,,,, $443.10 
,10,12.86,0,2016-12-19,DICLOXACILINA SUSP. 250MG FCO.,,,, $128.60 
,10,22.73,0,2016-12-19,DICLOXACILINA 500MG CAP.C/20,,,, $227.30 
,60,22.81,0,2016-12-19,GABAPENTINA 300MG TAB C/16,,,," $1,368.60 "
,435,5.19,0,2016-12-19,KETOROLACO TAB. 10 MG C/10,,,," $2,257.65 "
,20,5.2,0,2016-12-19,LOPERAMIDA 2 MG C/12 TABLETAS,,,, $104.00 
,20,17.04,0,2016-12-19,LORATADINA + BETAMETASONA 5.0MG/0.25MG TAB.C/10,,,, $340.80 
,64,8.32,0,2016-12-19,MELOXICAM 15 MG TABS C/10,,,, $532.48 
,60,8.31,0,2016-12-19,MELOXICAM 7.5 MG TABS C/14,,,, $498.60 
,20,22.01,0,2016-12-19,METOCARBAMOL/ MELOXICAM TAB C/10,,,, $440.20 
,60,23.44,0,2016-12-19,ACETATO DE METILPREDNISOLONA 40MG/2ML ,,,," $1,406.40 "
,32,16.06,0,2016-12-19,NAPROXENO PARACETAMOL 275MG/300MG TABLETAS C/ 15,,,, $513.92 
,120,7.36,0,2016-12-19,OMEPRAZOL CAPSULA 20 MG C/14,,,, $883.20 
,60,3.78,0,2016-12-19,PARACETAMOL 500MG TAB. C/10,,,, $226.80 
