,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,06-dic-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,2,8458.95,16,2016-12-06,AGENTE ESTERILIZANTE H202 20ML,,,," $16,917.90 "
,1,1676.33,16,2016-12-06,EMULATING INDICADOR 5.3 CLASS 6,,,," $1,676.33 "
,2,326.2,16,2016-12-06,PAPEL TERMICO P/IMPRESION 80 SES,,,, $652.40 
,1,2260.22,16,2016-12-06,ROLLO DE TYVECK ESTERIROL 250 (C050ESTRIL250) PLASMA BLANCO,,,," $2,260.22 "
,1,978.6,16,2016-12-06,ROLLO DE TYVECK ESTERIROLL 100 (C050ESTRIL 100) PLASMA BLANCO,,,, $978.60 
,1,2061.28,16,2016-12-06,ROLLOS DE TYVEK ESTERIROLL 200 (C050ESTRIL 200) PLASMA BLANCO,,,," $2,061.28 "
,1,2805.4,16,2016-12-06,DETERGENTE 4 ZYMES,,,," $2,805.40 "
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
