,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,14-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MAT1012,20,4.2,16,2016-11-15,VENDA ELASTICA 10CMX4.5MTS,,,, $84.00 
MAT0905,12,18.33,16,2016-11-15,"TELA ADHESIVA 1""X5MTS",,,, $219.96 
MAT0918,10,1.5,16,2016-11-15,Toallas sanitarias c/10,,,, $15.00 
MAT0347,200,0.18,16,2016-11-15,CURITA 100 PZS TRANSPIEL ANTISEPTIC,,,, $36.00 
MAT1014,1,16.5,16,2016-11-15,VENDA ELASTICA 30CMS,,,, $16.50 
MAT1016,35,2.8,16,2016-11-15,VENDA ELASTICA 5CMX4.5MTS,,,, $98.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL, $469.46 
,,,,,,,,IVA, $-   
,,,,,,,,TOTAL, $469.46 
,,,,,,,,,
