,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,MAYO MEDICAL,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,28-mar-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
LAS AMERICAS,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,3,2719,16,2016-03-28,BASCULA DE ADULTO MARCA NUEVO LEON,,,,
,3,2018,16,2016-03-28,LAMPARA DE CRISTAL DE AUMENTO,,,,
,3,561,16,2016-03-28,LAMPARA DE CHICOTE (CUELLO DE GANSO),,,,
,3,2922,16,2016-03-28,MESA DE EXPLORACION CON SOPORTE PARA PIES,,,,
,3,2169,16,2016-03-28,VITRINA DE MEDICAMENTOS  COLOR BEIGE,,,,
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
