,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,30-jun-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,1,756,16,2016-07-30,REACTIVO TRIGLICERIDOS (TRILG) COBAS  C 111  4 X 50 ( ROCHE ),,,, $756.00 
,1,399,16,2016-07-30,REACTIVO UREA (UREAL) COBAS C111 4 X 100 (ROCHE),,,, $399.00 
,1,643,16,2016-07-30,REACTIVO ACIDO URICO (UA2) COBAS C 111 4 X 100 ( ROCHE ),,,, $643.00 
,1,643,16,2016-07-30,REACTIVO COLESTEROL  ( CHOL2) COBAS C 111 4 X 100 ( ROCHE ),,,, $643.00 
,1,399,16,2016-07-30,REACTIVO CREATININA (CREJ2) COBAS C 111 4 X 100 (ROCHE),,,, $399.00 
,1,2184,16,2016-07-30,MICRO CUVETTE SEGMENT COBAS C 111 ( ROCHE ),,,," $2,184.00 "
,1,120,16,2016-07-30,AGUA DESIONIZADA,,,, $120.00 
,3,108,16,2016-07-30,THERMO-PRINTER PAPER FOR URISYS 1800 COBAS  c111,,,, $324.00 
,1,175,16,2016-07-30,PRECINORM U (ROCHE ),,,, $175.00 
,1,175,16,2016-07-30,PRECIPATH U ( ROCHE ),,,, $175.00 
,1,305,16,2016-07-30,PRECICONTROL CLINCHM MULTI 1 ,,,, $305.00 
,1,303,16,2016-07-30,ISE DESPROTEINIZER ,,,, $303.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $6,426.00 "
,,,,,,,,," $1,028.16 "
,,,,,,,,," $7,454.16 "
