,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,16-ago-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MED0002,140,0.5,0,2016-08-16,ACIDO ACETILSALICILICO 500 MG TAB C/20,,,, $70.00 
MED0034,7,27,0,2016-08-16,SULFADIACINA DE PLATA MICRONIZADA CREMA AL 1% TUBO DE 30GR,,,, $189.00 
MED0167,7,145.5,0,2016-08-16,FURACIN POMADA 85 GR.,,,," $1,018.50 "
MED0223,84,0.7,0,2016-08-16,LOPERAMIDA 2 MG C/12 TABLETAS,,,, $58.80 
MED0305,70,0.75,0,2016-08-16,RANITIDINA 300MG TAB.,,,, $52.50 
MAT0209,7,11.65,0,2016-08-16,CLORURO DE SODIO 0.9% 250ML,,,, $81.55 
MED4532,210,0.45,0,2016-08-16,DEXAMETASONA 0.5 MG TABS C/30,,,, $94.50 
MED4580,84,3.15,0,2016-08-16,SENSIBIT D NF TABS/ PATENTE,,,, $264.60 
MED4443,1,12.2,0,2016-08-16,CLORANFENICOL SOL. OFT. ,,,, $12.20 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
