,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,BENEFIC,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
COTIZADO,,,,,,20-may-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
AGUASCALIENTES,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MED4442,5,6.51,0,2016-03-22,BICARBONATO DE SODIO 7.5% 10ML SOL. INY.,,,, $32.55 
MED0126,5,150,0,2016-03-22,DOBUJECT 250 MG/5ML SOL. INY. // PATENTE,,,, $750.00 
MED0153,6,25,0,2016-03-22,CLORANFENICOL UNGUENTO TUBO 5 MG,,,, $150.00 
MED0190,10,63,0,2016-03-22,HIDROCORTISONA 500MG AMP.,,,, $630.00 
MED4445,6,16,0,2016-03-22,MECLIZINA + PIRIDOXINA SOL. FCO. GOTAS,,,, $96.00 
MED1088,200,0.5,0,2016-03-22,PARACETAMOL 500MG TAB. C/10,,,, $100.00 
MED0287,6,30,0,2016-03-22,PISACAINA S/EPINEFRINA F.A. 50 ML LIDOCAINA S/E 2%,,,, $180.00 
MED1062,90,0.55,0,2016-03-22,PROPANOLOL DE 40MG CAJA C/30 TAB,,,, $49.50 
MED1038,100,0.38,0,2016-03-22,RANITIDINA 150MG TAB.,,,, $38.00 
MAT0209,24,11.65,0,2016-03-22,CLORURO DE SODIO 0.9% 250ML,,,, $279.60 
MAT0210,24,14.8,0,2016-03-22,CLORURO DE SODIO 0.9% 500ML,,,, $355.20 
MED4518,30,0.98,0,2016-03-22,VERAPAMIL 80MG TAB,,,, $29.40 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $2,690.25 "
,,,,,,,,," $3,120.69 "
