FORMATO DE REQUISICI‡N,,,,,,,,,
(RAZON SOCIAL),,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,06-ene-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,12,18,0,2016-01-06,AGUA DE IRRIGACION 1LT,,,,$216.00
,800,10.8,0,2016-01-06,ISONICOTINATO DE DEXAMETASONA 8MG/2ML,,,,"$8,640.00"
,9,11.4,0,2016-01-06,AZITOROMICINA 500 MG C/3,,,,$102.60
,1,47,16,2016-01-06,BOLSA ROLLO NO. 1,,,,$47.00
,3,34,0,2016-01-06,DICLOFENACO POTASICO GOTAS PED. 15MG/1ML FCO.,,,,$102.00
,7,40.28,0,2016-01-06,TRINITRATO DE GLICERILO 10 MG. PARCHES,,,,$281.96
,7,53.5,0,2016-01-06,TRINITRATO DE GLICERILO 5 MG PARCHES,,,,$374.50
,20,41,0,2016-01-06,CELEBREX C/10,,,,$820.00
,30,4.2,0,2016-01-06,CETIRIZINA TAB 10 MG C/10,,,,$126.00
,64,2,0,2016-01-06,CLINDAMICINA 300MG TABLETA C/16,,,,$128.00
,7,25,0,2016-01-06,CLORAMFENICOL UNGUENTO TUBO 5 MG,,,,$175.00
,50,0.95,0,2016-01-06,CLORFENAMINA COMPUESTA KY6 500MG,,,,$47.50
,200,0.21,16,2016-01-06,CURITA 100 PZS TRANSPIEL ANTISEPTIC,,,,$42.00
,300,2.9,0,2016-01-06,DUOFLEX 200 MG CARISOPODROL 200 MG DICLOFENACO 50 MG,,,,$870.00
,5,38.5,0,2016-01-06,HIDROCORTISONA 100MG AMP.,,,,$192.50
,300,2.18,0,2016-01-06,FLEXIVER TABS 15 MG MELOXICAM C/10,,,,$654.00
,300,1.43,0,2016-01-06,FORTICAL S GRAGEAS C/30 DICLOFENACO SODICO-50 MG + B1-50 MG + B6 50MG+B12 50MG,,,,$429.00
,15,3.3,0,2016-01-06,FUROSEMIDA 20MG/2ML AMP.,,,,$49.50
,10,11.65,0,2016-01-06,GLUCOSADO 5% 250ML,,,,$116.50
,10,11.65,0,2016-01-06,HARTMAN 250ML,,,,$116.50
,40,1.35,0,2016-01-06,IBUPROFENO 600 MG,,,,$54.00
,700,5.8,0,2016-01-06,KETOROLACO 30MG AMP.,,,,"$4,060.00"
,30,3.833333333,0,2016-01-06,METAMIZOL 2.5GR/5ML AMP.,,,,$115.00
,10,115,0,2016-01-06,LIDOCAINA 10% SPRAY,,,,"$1,150.00"
,20,22.5,16,2016-01-06,PILAS AA,,,,$450.00
,20,22.5,16,2016-01-06,PILA C,,,,$450.00
,20,29,0,2016-01-06,PISACAINA S/EPINEFRINA F.A. 50 ML LIDOCAINA S/E 2%,,,,$580.00
,150,3.16,0,2016-01-06,RANITIDINA 50MG AMP.,,,,$474.00
,2,56,16,2016-01-06,SANITIZADOR ANTIBACTERIAL PURE&CLEAN 1 LT,,,,$112.00
,96,11.65,0,2016-01-06,CLORURO DE SODIO 0.9% 250ML,,,,"$1,118.40"
,14,226,0,2016-01-06,TRAUMASOL AEROSOL CLORURO DE ETILO,,,,"$3,164.00"
,30,19.16,0,2016-01-06,TRIB12 COMPUESTO COMPLEJO B + DICLOFENACO,,,,$574.80
,30,18,0,2016-01-06,TRIB12 DX COMPLEJO B + DEXAMETASONA + LIDOCAINA,,,,$540.00
,24,6,16,2016-01-06,VENDA ELASTICA 15CM,,,,$144.00
,800,1,0,2016-01-06,ZOAFALET-H TABS 400 MG IBUPROFENO,,,,$800.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,0,0,00/00/0000,,,0,SUBTOTAL,"$27,316.76"
,,0,0,00/00/0000,,,0,TOTAL,"$31,687.44"
