FORMATO DE REQUISICION,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,03-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,SARA HERNANDEZ,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,500,,,,PANTOPRAZOL 40MG C/14 GRAGEAS,1479,,, $-   
,100,,,,TRAMADOL + PARACETAMOL 37.5/325MG C/20 TAB.,836,,, $-   
,250,,,,ATORVASTATINA 10MG C/20 TAB.,2762,,, $-   
,150,,,,DIOSMINA + HESPERIDINA 500MG C/20 TAB.,2485,,, $-   
,250,,,,ATORVASTATINA 20MG C/10 TAB.,2761,,, $-   
,300,,,,ACIDO ACETILSALICILICO 100MG C/30 TAB.,2769,,, $-   
,200,,,,PARACETAMOL 1GR C/20 TAB.,810,,, $-   
,200,,,,AGUA DE MAR HIPERTONICA ESTERIL 125ML DOSIFICADOR INTERCAMBIABLE AD. Y NI3/4O FCO. C/90 DISP. Y 1,2552,,, $-   
,400,,,,IBUPROFENO 400MG C/10 TAB.,2678,,, $-   
,400,,,,DICLOFENACO 1.160% GEL C/60GR,371,,, $-   
,300,,,,KETOROLACO TROMETAMINA 10MG C/10 TAB.,2692,,, $-   
,300,,,,PIOGLITAZONA 30MG C/7 TAB.,914,,, $-   
,500,,,,PARACETAMOL 500MG C/10 TAB.,712,,, $-   
,50,,,,EZETIMIBA + SIMVASTATINA 10MG/20MG C/28 COMP.,910,,, $-   
,200,,,,AMLODIPINO 5MG C/10 TAB.,2593,,, $-   
,150,,,,CARBONATO DE CALCIO + VITAMINA D3 600MG C/60 TAB.,2786,,, $-   
,50,,,,VALSARTAN + AMLODIPINO 160/5MG C/28 TAB.,1924,,, $-   
,200,,,,BROMURO PINAVERIO/DIMETICONA 100/300MG C/16 CAP.,1304,,, $-   
,70,,,,"SULFATO DE GLUCOSAMINA + SULFATO DE CONDROITIN 1,500MGS/1,200MGS C/15 SOBRES",2576,,, $-   
,50,,,,SITAGLIPTINA + METFORMINA 50/850MG C/56 COMP.,1368,,, $-   
,150,,,,IBUPROFENO + PARACETAMOL 325MG C/20 TAB.,2608,,, $-   
,50,,,,DEXLANSOPRAZOL 30MG C/14 CAP.,2953,,, $-   
,300,,,,METFORMINA 850MG C/30 TAB.,1897,,, $-   
,70,,,,ETORICOXIB 90MG C/14 COMP.,965,,, $-   
,100,,,,KETOROLACO + TRAMADOL 10MG/25MG C/10 CAP.,2796,,, $-   
,200,,,,NAPROXENO SODICO + PARACETAMOL 275MG/300MG C/10 TAB.,2647,,, $-   
,100,,,,AMOXICILINA + ACIDO CLAVULANICO 875MG/125MG C/10 TAB.,1452,,, $-   
,200,,,,CEFALEXINA 500MG C/20 CAP.,169,,, $-   
,100,,,,LEVOTIROXINA SODICA 100MCG C/50 TAB.,502,,, $-   
,150,,,,PARACETAMOL 750MG C/10 TAB.,2582,,, $-   
,150,,,,CIPROFLOXACINO 500MG C/12 COMP.,2885,,, $-   
,100,,,,ATORVASTATINA 40MG C/10 TAB.,2763,,, $-   
,200,,,,METFORMINA 500MG C/30 TAB.,310,,, $-   
,100,,,,AMOXICILINA + ACIDO CLAVULANICO 600MG SUSP. C/50ML,1003,,, $-   
,100,,,,IBUPROFENO 2GR/100ML SUSP. 120ML,55,,, $-   
,40,,,,FENOFIBRATO 160MG C/30 CAP.,1190,,, $-   
,50,,,,SITAGLIPTINA 100MG C/14 COMP.,456,,, $-   
,100,,,,FLUCONAZOL 150MG C/1 CAP.,373,,, $-   
,100,,,,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG C/15 TAB.,2664,,, $-   
,100,,,,MELOXICAN + METOCARBAMOL 15MG/215MG C/10 CAP.,2801,,, $-   
,50,,,,GLICERINA + CARBOXIMETILCELULOSA SODICA SOL. OFT. FCO. C/15ML,1376,,SUBTOTAL, $-   
,200,,,,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA 100MG/5MG/50MCG C/30 TAB.,2797,,IVA, $-   
,100,,,,VITAMINAS + MINERALES PRENATALES C/30 TAB.,1678,,TOTAL, $-   
,200,,,,BEZAFIBRATO 400MG C/10 TAB.,1858,,,
,150,,,,DICLOFENACO SODICO 100MG LIB. PROL. C/20 GRAGEAS,292,,,
,150,,,,DICLOFENACO SODICO + B1 + B6 +B12 50MG/50MG/50MG/0.25MG C/30 GRAGEAS,377,,,
,150,,,,MAGALDRATO + DIMETICONA 8GR/1GR C/250ML,2591,,,
,100,,,,METFORMINA 750MG LIB. PROL. C/30 TAB.,2711,,,
,100,,,,DIMETICONA + PANCREATINA + EXTRACTO SECO BILIS DE BUEY CELULOSA DEL ASPERGILLUS NIGER CON CAPA E C/50 GRAGEAS,327,,,
,50,,,,ALOPURINOL 300MG C/20 TAB.,54,,,
,200,,,,LOSARTAN 50MG C/30 TAB.,2602,,,
,50,,,,VALSARTAN + HIDROCLORTIAZIDA 160MG/25MG C/30 GRAGEAS,233,,,
,100,,,,SULFATO DE HIDROXICLOROQUINA 200MG C/20 TAB.,675,,,
,70,,,,MOMETASONA 0.05% SPRAY NASAL PED. C/10ML Y 60 NEBUL.,735,,,
,100,,,,ACEITE DE ALMENDRAS-UREA-VIT.B5 TUBO CREMA C/125GR,1550,,,
,100,,,,CITRATO DE CALCIO + VITAMINA D3 315MG C/60 TAB.,1361,,,
,150,,,,LORATADINA + BETAMETASONA 10MG/5MG SOL. C/60ML,2876,,,
,150,,,,LEVOTIROXINA SODICA 75MCG C/50 TAB.,938,,,
,100,,,,LEVOTIROXINA SODICA 50MCG C/50 TAB.,937,,,
,100,,,,DESLORATADINA 5MG C/30 TAB.,45,,,
,150,,,,METACARBAMOL + PARACETAMOL 400/350MG C/30 TAB.,201,,,
,150,,,,DICLOFENACO POTASICO 0.18MG/100 SUSP. FCO C/120ML,2807,,,
,150,,,,ENALAPRIL 10MG C/30 TAB.,2679,,,
,100,,,,CLORHIDRATO DE PAROXETINA 20MG C/10 TAB.,1877,,,
,150,,,,IBUPROFENO 200MG C/10 TAB.,2802,,,
,150,,,,CINITAPRIDA 1MG C/25 COMP.,2788,,,
,50,,,,NUTRICION COMPLETA Y BALANCEADA CON FRUCTOOLISACARIDOS CUALQUIER SABOR LATA EN POLVO C/400GR,2557,,,
,150,,,,BROMURO DE BUTILHIOSCINA 10MG C/10 TAB.,131,,,
,100,,,,DEFLAZACORT 6MG C/20 TAB.,2811,,,
,200,,,,PSYLLIUM PLANTAGO C/400GR,674,,,
,100,,,,LORATADINA + FENILEFRINA SOL. INF. C/60ML,2618,,,
,100,,,,DAPAGLIFOZINA 10MG C/14 TAB.,2952,,,
,150,,,,AZITROMICINA 500MG C/3 TAB.,1854,,,
,150,,,,INDOMETACINA + METOCARBAMOL + BETAMETASONA 25/215/75MG C/20 TAB.,2660,,,
,150,,,,KETOROLACO 30MG SUBLINGUAL C/4 TAB.,1431,,,
,150,,,,AMOXICILINA 500MG C/12 CAP.,98,,,
,100,,,,TAMSULOSINA 0.4MG C/20 CAP.,2603,,,
,40,,,,ESCITALOPRAM 10MG C/28 TAB.,497,,,
,150,,,,POLIVITAMINAS CON MINERALES C/30 CAP.,886,,,
,100,,,,ETINILESTRADIOL + DROSPIRENONA 0.03MG/3.0MG C/21 GRAGEAS,899,,,
,50,,,,ETORICOXIB 120MG C/7 COMP.,941,,,
,150,,,,LORATADINA + FENILEFRINA 5/30MG C/10 GRAGEAS,2845,,,
,100,,,,METFORMINA + VILDAGLIPTINA 50MG/500MG C/30 COMP. RECUBIERTOS,1968,,,
,150,,,,MICONAZOL 2% TUBO CREMA C/20GR,534,,,
,100,,,,DICLOFENACO POTASICO 15MG SUSP. GOTAS C/20ML,2611,,,
,100,,,,PARACETAMOL JARABE FCO. C/120ML,2691,,,
,50,,,,GLIMEPERIDINA + METFORMINA 1000MG/4MG C/16 TAB.,1868,,,
,200,,,,KETOCONAZOL TUBO CREMA C/30GR,472,,,
,100,,,,PARGEVERINA + CLONIXINATO DE LISINA 10MG/125MG C/20  COMP.,694,,,
,50,,,,TIAMINA+PIRIDOXINA + DEXAMETASONA + CIANOCOBALAMINA + LIDOCAINA NO1 - 3 Y NO3  C/JGA AMP.,2809,,,
,100,,,,LOSARTAN + HIDROCLOROTIAZIDA 50MG/12.5MG C/30 COMP.,2620,,,
,150,,,,LEVOTIROXINA SODICA 25MCG C/50 TAB.,343,,,
,150,,,,GLIMEPIRIDA 4MG C/30 TAB.,1420,,,
,100,,,,IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP.,187,,,
,70,,,,LAMOTRIGINA 50MG /28 TAB.,1774,,,
,50,,,,LORATADINA 5MG/5ML SOL. C/60ML,1885,,,
,150,,,,BETAMETASONA + CLOTRIMAZOL + GENTAMICINA TUBO CREMA C/25GR,2568,,,
,100,,,,POLIETILENGLICOL FCO. POLVO C/255GR,256,,,
,30,,,,LEVETIRACETAM 500MG C/30 TAB.,469,,,
,150,,,,FLUOXETINA 20MG C/14 CAP.,2570,,,
,100,,,,VITAMINAS PRENATALES C/28 CAP.,1754,,,
,100,,,,KETOPROFENO 100MG C/15 CAP.,463,,,
,50,,,,PREDNISONA 5MG C/20 TAB.,1490,,,
,150,,,,AMBROXOL 30MG C/20 COMP.,1450,,,
,100,,,,BETAMETASONA + FOSFATO SODICO 2.71/3MG C/1 JER. PRELLENADA,208,,,
,100,,,,MONTELUKAST SODICO 10MG C/20 COMP.,778,,,
,80,,,,TELMISARTAN 40MG C/28 TAB.,968,,,
,100,,,,LACTOBACILLUS CASEI VARIEDAD RHAMNOSUS 250MG C/12 CAP.,510,,,
,20,,,,BRIMONIDINA + TIMOLOL 0.2%/0.5% SOL. OFT. FCO. C/5ML,225,,,
,100,,,,DEXTROMETORFANO 15MG/5ML JARABE FCO. C/60ML,269,,,
,50,,,,CITRATO DE SILDENAFIL 50MG C/4 TAB.,2790,,,
,70,,,,BISOPROLOL 2.5MG C/30 GRAGEAS,206,,,
,100,,,,METFORMINA 1GR C/30 TAB.,2872,,,
,100,,,,HIDROXIPROPILMETILCELULOSA + DEXTRAN SOL OFT. GOTAS FCO C/15ML,613,,,
,80,,,,LACTULOSA 66.66GR JARABE FCO. C/125ML,1881,,,
,150,,,,METOPROLOL 100MG C/20 TAB.,2627,,,
,150,,,,CLORHIDRATO DE TRAMADOL 50MG C/10 CAP.,976,,,
,70,,,,BISOPROLOL 1.25MG C/30 GRAGEAS,252,,,
,100,,,,DICLOFENACO POTASICO 25MG C/20 GRAGEAS,165,,,
,100,,,,LEVOFLOXACINO 500MG C/7 TAB.,2621,,,
,70,,,,RANITIDINA 300MG C/10 COMP.,2663,,,
,50,,,,HIDROCLOROTIAZIDA 25MG C/20 TAB.,81,,,
,80,,,,FEXOFENADINA 6MG/ML SUSP. FCO. C/150ML,2553,,,
,100,,,,ACIDO URSODESOXICOLICO 250MG C/50 CAP.,861,,,
,50,,,,CICLESONIDA 50MCG SPRAY NASAL C/120 DOSIS,3009,,,
,100,,,,BENZONATATO 100MG C/20 PERLAS,2880,,,
,50,,,,ALENDRONATO SODICO 70MG C/4 TAB.,1945,,,
,100,,,,TRIMETOPRIMA + SULFAMETOXAZOL 160MG/800MG C/14 TAB.,1920,,,
,100,,,,DIMETICONA + GUAIAZULENE C/14 SOBRES,2689,,,
,80,,,,NORELGESTROMINA + ETINILESTRADIOL C/3 PARCHES TRASDERMICO,1922,,,
,100,,,,AMOXICILINA + ACIDO CLAVULANICO 500MG/125MG C/10 TAB.,1454,,,
,150,,,,ALUMINIO + MAGNESIO + DIMETICONA SUSP. FCO. C/360ML (MENTA),700,,,
,100,,,,NIMESULIDE 100MG C/10 TAB.,628,,,
,50,,,,TELMISARTAN 80MG C/ 28 TAB.,2575,,,
,100,,,,5-MONONITRATO DE ISOSORBIDA 60MG C/20 TAB.,446,,,
,50,,,,MEDIAS ELASTICAS MED. COMP DEBAJO DE LA RODILLAS MATERIAL DE CURACION (MEDIANA),1893,,,
,50,,,,ESTROGENOS CONJUGADOS DE ORIGEN EQUINO TUBO C/43GR,679,,,
,70,,,,FEXOFENADINA + FENILEFRINA 60MG/25MG C/10 TAB.,2579,,,
,40,,,,MECLIZINA + PIRIDOXINA 25MG/50MG C/25 TAB.,2635,,,
,100,,,,CETIRIZINA 10MG C/10 TAB.,884,,,
,100,,,,CLINDAMICINA 300MG C/16 CAP.,2680,,,
,100,,,,TRIMEBUTINA 200MG C/40 TAB.,330,,,
,100,,,,CLORHIDRATO DE TRAMADOL 100MG C/10 TAB.,855,,,
,50,,,,GABAPENTINA 300MG C/30 CAP.,2643,,,
,50,,,,CARBAMAZEPINA 400MG C/20 GRAGEAS,815,,,
,50,,,,METOTREXATO 50/2ML SOL. INY. C/1 AMP.,847,,,
,100,,,,NIFEDIPINO 30MG LIB. PROL. C/30 TAB.,2682,,,
,80,,,,VITAMINAS + HIERRO C/36 TAB.,111,,,
,50,,,,TERBINAFINA 250MG C/28 TAB.,2847,,,
,80,,,,CLOPIDOGREL 75MG C/28 TAB.,692,,,
,50,,,,FEXOFENADINA 180MG C/10 COMP.,2844,,,
,100,,,,AMANTADINA + CLORFENAMINA + PARACETAMOL FCO. C/60ML,30,,,
,100,,,,NAPROXENO 500MG C/12 TAB.,627,,,
,60,,,,DIFENIDOL 25MG C/30 TAB.,2659,,,
,50,,,,TRINITRATO DE GLICERILO 18MG x PARCHE (5MG/24 Hrs C/7),2143,,,
,100,,,,RAMIPRIL 2.5MG C/16 TAB.,1928,,,
