,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,27-dic-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,5,531.12,0,2016-12-01,ANESTESIA AL 3%,,,," $2,655.60 "
,4,40.9,0,2016-12-01,ANESTESIA TOPICA FCO. 30GR,,,, $163.60 
,6,122.45,16,2016-12-01,APLICADORES DE FIBRA DESECHABLES,,,, $734.70 
,2,71.86,16,2016-12-01,BANDA MATRIZ METALICA 3/16,,,, $143.72 
,4,661.84,16,2016-12-01,BOLSAS DESECHABLES PARA PLACAS DENTAL NO. 2,,,," $2,647.36 "
,20,86.52,16,2016-12-01,CORONA DE ACERO CANINO L1 907051 3M,,,," $1,730.40 "
,8,86.52,16,2016-12-01,CORONA DE ACERO CANINO L6 907053 3M,,,, $692.16 
,30,86.52,16,2016-12-01,CORONA DE ACERO MOLAR DER E-LR-2 3M,,,," $2,595.60 "
,30,86.52,16,2016-12-01,CORONA DE ACERO MOLAR DER E-LR-3 3M,,,," $2,595.60 "
,30,86.52,16,2016-12-01,CORONA DE ACERO MOLAR DER E-LR-4 3M,,,," $2,595.60 "
,2,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ D-LL-5 3M,,,, $173.04 
,30,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ D-UL-3 3M,,,," $2,595.60 "
,20,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ D-UL-6 3M,,,," $1,730.40 "
,30,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ E-LL-2 3M,,,," $2,595.60 "
,30,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ E-LL-5 3M,,,," $2,595.60 "
,29,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ E-LL-6 3M,,,," $2,509.08 "
,2,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ E-UL-3 3M,,,, $173.04 
,15,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ E-UL-4 3M,,,," $1,297.80 "
,26,86.52,16,2016-12-01,CORONA DE ACERO MOLAR IZQ E-UL-5 3M,,,," $2,249.52 "
,13,86.5,16,2016-12-01,CORONA DE ACERO MOLAR DER E-UR-2 3M,,,," $1,124.50 "
,12,86.52,16,2016-12-01,CORONA 3M INF PZA CENTRAL IZQ ULC2,,,," $1,038.24 "
,30,86.52,16,2016-12-01,CORONA 3M INF PZA LAERAL DER URL3,,,," $2,595.60 "
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
