,,,,FORMATO DE REQUISICIÖN,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MAT0347,200,0.18,16,19/05/2016,CURITA 100 PZS TRANSPIEL ANTISEPTIC,,,,$36.00
MAT0575,200,1.48,16,19/05/2016,JERINGA 5CC (22X32),,,,$296.00
MAT0628,3,150,16,19/05/2016,MICROCYN SOL. ANTISEPTICA 240ML,,,,$450.00
MAT0895,12,15.08,16,19/05/2016,SUTURA NYLON 3,,,,$180.96
MAT0484,300,0.88,16,19/05/2016,GASA SECA ESTêRIL 10X10,,,,$264.00
MAT0563,50,6.5,16,19/05/2016,JELCO NO. 16,,,,$325.00
MAT0564,50,6.5,16,19/05/2016,JELCO NO. 18 CATETER I.V.,,,,$325.00
MAT0567,50,6.5,16,19/05/2016,JELCO NO. 24,,,,$325.00
MAT0779,20,35,16,19/05/2016,TUBO ENDOTRAQUEAL NO. 6.0 C/G,,,,$700.00
MAT0916,200,5.4,16,19/05/2016,TIRAS REACTIVAS ( ACCU CHECK PERFOMA ),,,,"$1,080.00"
MAT4509,5,55,16,19/05/2016,COLD PACK,,,,$275.00
MAT4510,5,55,16,19/05/2016,HOT PACK,,,,$275.00
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,,"$4,531.96"
,,,,,,,,,"$5,257.07"
