,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,13-jul-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MAT0001,2500,0.19,16,2016-07-13,ABATELENGUAS C/25,,,, $475.00 
MAT0090,6,50,16,2016-07-13,BOLSA DE TORUNDAS DE ALGODON,,,, $300.00 
MAT4016,1500,0.98,16,2016-07-13,GUANTES LATEX MEDIANOS ESTERIL,,,," $1,470.00 "
MAT0551,100,4.9,16,2016-07-13,INSTOPFEN TAPONES SELLO VENOSO,,,, $490.00 
MAT0779,200,7,16,2016-07-13,SABANA PLANA 1.20X2.00,,,," $1,400.00 "
MAT1012,150,3.74,16,2016-07-13,VENDA ELASTICA 10CMX4.5MTS,,,, $561.00 
MAT1016,200,2.3,16,2016-07-13,VENDA ELASTICA 5CMX4.5MTS,,,, $460.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
