,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,10-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MED4427,50,21,0,2016-10-20,BROMURO DE BUTILHIOSCINA + METAMIZOL 20MG/25GR DE 5ML COMP. AMP.,,,," $1,050.00 "
MED1028,100,2.5,0,2016-10-20,BUTILHIOSCINA + METAMIZOL 10MG/250MG ,,,, $250.00 
MED0097,50,21,0,2016-10-20,CLORHIDRATO DE CLORFENAMINA 10MG SOL. INY C/ 5,,,," $1,050.00 "
MED1012,150,6.9,0,2016-10-20,ISONICOTINATO DE DEXAMETASONA 8MG/2ML,,,," $1,035.00 "
MED0226,150,0.8,0,2016-10-20,LORATADINA 10MG GRAGEAS C/20,,,, $120.00 
MED0358,50,0.89,0,2016-10-20,MECLIZINA + PIRIDOXINA 25MG / 50 MG C/20 TAB.,,,, $44.50 
MED4410,120,1.4,0,2016-10-20,NAPROXENO GI TABS. DE 500MG C/12,,,, $168.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL," $3,717.50 "
,,,,,,,,IVA, $594.80 
,,,,,,,,TOTAL," $4,312.30 "
,,,,,,,,,
