FORMATO DE REQUISICI?N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,25-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,10,9.17,16,25/10/2016,BOLSA DE COMPRESAS QUIRURGICAS,,,,$61.00
,15,19.5,16,25/10/2016,RECOLECTOR P/MATERIAL PUNZOCORTANTE DE 1.4,,,,$110.00
,150,4.5,16,25/10/2016,GUANTES CAUCHO NO. 7 USO CIRUGIA,,,,$198.00
,600,1.32,16,25/10/2016,LANCETAS P/GLUCOMETRO (ACCU CHECK PERFORMA),,,,$200.00
,400,0.85,16,25/10/2016,GASA ESTERIL 10 X 10,,,,$260.00
,300,0.59,16,25/10/2016,GASA ESTERIL 7 X 5,,,,$260.00
,80,16,16,25/10/2016,CAMPO HENDIDO CON ADHESIVO,,,,$296.00
,,,,,,,,,$429.96
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL,"$1,814.96"
,,,,,,,,IVA,$290.39
,,,,,,,,TOTAL,"$2,105.35"
