,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,18-abr-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA ,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
EQU0004,2,285,16,2016-04-22,BAUMANOMETRO ANEROIDE C/1,,, $570.00 ,
MAT4087,2,18,16,2016-04-22,BENZALCONIO AZUL AL 12% 500ML C/1,,, $36.00 ,
MED0065,150,5,0,2016-03-22,BROMURO DE BUTILHIOSCINA 20MG/1ML SOL INY. C/3,,, $750.00 ,
MAT0201,12,16.5,16,2016-04-22,"TRANSPORE 1"" C/12",,, $198.00 ,
MAT4043,100,1.1,16,2016-04-22,GASA SECA ESTêRIL 10X10 C/100,,, $110.00 ,
MAT4079,2,52,16,2016-04-22,LAMPARA DE DIAGNOSTICO C/1,,, $104.00 ,
MAT0588,200,1.52,16,2016-04-22,LANCETAS P/GLUCOMETRO (ACCU CHECK PERFORMA) C/200,,, $304.00 ,
MAT1194,200,1.52,16,2016-04-22,LANCETAS P/GLUCOMETRO ACCU CHECK ACTIVE  C/200,,, $304.00 ,
MED1083,96,2.5,0,2016-04-22,METOCLOPRAMIDA 10MG/2ML SOL. INY. C/6,,, $240.00 ,
PAP0086,16,22.5,16,2016-04-22,PILA AAA C/1,,, $360.00 ,
MAT1145,2,790,16,2016-04-22,PULSOXIMETRO C/1,,," $1,580.00 ",
EQU038,2,65,16,2016-04-22,TERMOMETRO DIGITAL C/1,,, $130.00 ,
MAT1196,50,6.72,16,2016-04-22,TIRAS REACTIVAS ACTIVE  ACCU CHECK C/50,,, $336.00 ,
MAT4498,50,6.5,16,2016-04-22,MINISET MARIPOSA NO. 23 C/1,,, $325.00 ,
MED4513,100,5.9,0,2016-04-22,TRAMADOL 2ML AMP. C/5,,, $590.00 ,
MAT4504,2,368.5,16,2016-04-22,FERULA MOLDEABLE ROLLO,,, $737.00 ,
RAY0005,100,4.65,16,2016-04-22,BOQUILLAS PARA ESPIROMETRO C/100,,, $465.00 ,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
