FORMATO DE REQUISICI?N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,24-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MAT0002,400,0.18,16,22/11/2016,ABATELENGUAS C/25,,,,$1.44
MAT0044,5,19,16,22/11/2016,ALCOHOL ETILICO DESNAT. 70 1LT,,,,$57.00
EQU040,2,285,16,22/11/2016,BAUMANOMETRO CON ESTETOSCOPIO MARCA HERGOM,,,,$285.00
MAT0738,25,6.8,16,22/11/2016,PUNTAS NASALES,,,,$150.00
MAT0829,3,5.6,16,22/11/2016,SONDA DE ASPIRACION NO. 18,,,,$318.00
MAT0895,12,15,16,22/11/2016,SUTURA NYLON 3,,,,$450.00
MAT4518,100,17.65,16,22/11/2016,PARCHES TEGADERM 10X12,,,,$480.00
EQU038,1,53,16,22/11/2016,TERMOMETRO DIGITAL,,,,$298.20
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL,"$3,670.14"
,,,,,,,,IVA,$587.22
,,,,,,,,TOTAL,"$4,257.36"
