,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,27-sep-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MAT0059,1,61,16,2016-09-27,ANTIBENZIL SOL. JABON,,,, $61.00 
MAT0572,200,1.3,16,2016-09-27,JERINGA 3ML (23X25),,,, $260.00 
MAT0574,100,1.3,16,2016-09-27,JERINGA 3ML (21X32),,,, $130.00 
MAT0573,100,1.3,16,2016-09-27,JERINGA 3ML (22X32),,,, $130.00 
MAT0575,200,1.48,16,2016-09-27,JERINGA 5CC (22X32),,,, $296.00 
MAT1140,2,55,16,2016-09-27,PAPEL ELECTROCARDIOGRAMA ROLLO 50MMX30MM,,,, $110.00 
MAT4069,5,117.3,16,2016-09-27,JABON QUIRURGICO 500 ML,,,, $586.50 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL," $1,573.50 "
,,,,,,,,IVA, $251.76 
,,,,,,,,TOTAL," $1,825.26 "
,,,,,,,,,
