FORMATO DE REQUISICI‡N,,,,,,,,,
(RAZON SOCIAL),,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,200,5.09,16,2016-01-29,JELCO NO. 20,,,,"$1,018.00"
,350,5.09,16,2016-01-29,JELCO NO. 24,,,,"$1,781.50"
,1000,5.09,16,2016-01-29,JELCO NO. 18 CATETER I.V.,,,,"$5,090.00"
,2,5.09,16,2016-01-29,JELCO NO. 22,,,,$10.18
,2000,0.73,16,2016-01-29,CUBREBOCAS DESECHABLE,,,,"$1,460.00"
,48,3.8,16,2016-01-29,AGUJA P/INSULINA PLUMA 31GX8,,,,$182.40
,48,116.67,16,2016-01-29,MONOSYN QUICK 4-0 C0025029,,,,"$5,600.16"
,36,116.67,16,2016-01-29,SAFIL QUICK 6-0 C1046607,,,,"$4,200.12"
,36,116.67,16,2016-01-29,MONOSYN QUICK 3-0 C0025043,,,,"$4,200.12"
,36,116.6666667,16,2016-01-29,MONOSYN QUICK 5-0,,,,"$4,200.00"
,3,116.6666667,16,2016-01-29,MONOSYN QUICK 6-0,,,,$350.00
,120,204,16,2016-01-29,ISODINE ESPUMA,,,,"$24,480.00"
,40,122,0,2016-01-29,CAJA DE DIANEAL 4.25%,,,,"$4,880.00"
,4,122,0,2016-01-29,CAJA DIANEAL AL 1.5%,,,,$488.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,0,0,00/00/0000,,,0,SUBTOTAL,"$57,940.48"
,,0,0,00/00/0000,,,0,TOTAL,"$67,210.96"
