,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,27-sep-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,2500,2.2,16,2016-10-04,AGUJAS VACUTAINER 22GX1 1/2 (NEGRA),,,," $5,500.00 "
,150,13.5,16,2016-10-04,MULTIDISCOS GRAM ( - ) C/50 BIO RAD,,,," $2,025.00 "
,150,13.5,16,2016-10-04,MULTIDISCOS GRAM ( + ) C/50 BIO RAD,,,," $2,025.00 "
,700,2.19,16,2016-10-04,TUBOS VACUTAINER TAPON AZUL 2.7ML,,,," $1,533.00 "
,4000,2.64,16,2016-10-04,TUBOS VACUTAINER TAPON DORADO 6ML 13X100 BD,,,," $10,560.00 "
,,,,,,,,SUBTOTAL," $21,643.00 "
,,,,,,,,IVA," $3,462.88 "
,,,,,,,,TOTAL," $25,105.88 "
,,,,,,,,,
