,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,19-sep-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,240,1.33,0,2016-09-21,AMOXICILINA 500 C/12 TABS,,,, $319.20 
,300,1.49,0,2016-09-21,DICLOXACILINA 500MG CAP.C/20,,,, $447.00 
,400,2.85,0,2016-09-21,DUOFLEX 200 MG CARISOPODROL 200 MG DICLOFENACO 50 MG,,,," $1,140.00 "
,400,1.97,0,2016-09-21,CEFALEXINA GI TABLETAS DE 500MG CEFALEXINA,,,, $788.00 
,800,0.47,0,2016-09-21,DICLOFENACO 100MG TAB.C/20,,,, $376.00 
,450,1.13,0,2016-09-21,METACARBAMOL + PARACETAMOL 400/350MG TAB.,,,, $508.50 
,450,1,0,2016-09-21,FORTICAL S GRAGEAS C/30 DICLOFENACO SODICO-50 MG + B1-50 MG + B6 50MG+B12 50MG,,,, $450.00 
,600,0.85,0,2016-09-21,IBUPROFENO TABS 400 MG IBUPROFENO,,,, $510.00 
,1000,0.69,0,2016-09-21,KETOROLACO TAB. 10 MG C/10,,,, $690.00 
,30,28,0,2016-09-21,ACETATO DE METILPREDNISOLONA 40MG/2ML ,,,, $840.00 
,1200,6.9,0,2016-09-21,ISONICOTINATO DE DEXAMETASONA 8MG/2ML,,,," $8,280.00 "
,5,34,0,2016-09-21,DICLOFENACO SUSP. 0.18G/100MG ,,,, $170.00 
,350,8.33,0,2016-09-21,BROMURO DE BUTILHIOSCINA 20MG/1ML SOL INY.,,,," $2,915.50 "
,300,21,0,2016-09-21,BROMURO DE BUTILHIOSCINA + METAMIZOL 20MG/25GR DE 5ML COMP. AMP.,,,," $6,300.00 "
,100,2,16,2016-09-21,JERINGA 10CC (22X32),,,, $200.00 
,100,1.23,0,2016-09-21,IBUPROFENO 600 MG,,,, $123.00 
,30,28,0,2016-09-21,ACETATO DE METILPREDNISOLONA 40MG/2ML ,,,, $840.00 
,200,21,0,2016-09-21,CLORHIDRATO DE CLORFENAMINA 10MG SOL. INY C/ 5,,,," $4,200.00 "
,400,5.4,16,2016-09-21,TIRAS REACTIVAS ( ACCU CHECK PERFOMA ),,,," $2,160.00 "
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
