FORMATO DE REQUISICI?N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,06-dic-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,5,39.7,16,06/12/2016,COLLAR CERVICAL UNIVERSAL,,,,$198.50
,5,153.4,16,06/12/2016,FERULA FISIOLOGICA PARA MUNECA MANO DER UNIVERSAL,,,,$767.00
,5,38.5,16,06/12/2016,FERULA PARA DEDO TIPO SOMBRILLA MEDIANA,,,,$192.50
,5,153.4,16,06/12/2016,FERULA FISIOLOGICA PARA MUNECA MANO IZQ UNIVERSAL,,,,$767.00
,5,572,16,06/12/2016,"FERULA PARA RODILLA TRIPANEL 16""",,,,"$2,860.00"
,5,572,16,06/12/2016,"FERULA PARA RODILLA TRIPANEL 20""",,,,"$2,860.00"
,5,38.5,16,06/12/2016,FERULA PARA DEDO TIPO SOMBRILLA GRANDE,,,,$192.50
,5,156.7,16,06/12/2016,INMOVILIZADOR DE HOMBRO UNIVERSAL,,,,$783.50
,1,190,16,06/12/2016,CODERA DE NEUPRENO MEDIANA,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,,"$8,621.00"
