,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,16-ago-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MAT0002,125,0.18,16,2016-08-17,ABATELENGUAS C/25,,,, $22.50 
MAT1103,6,7,16,2016-08-17,APOSITO ESTERIL PIEZA,,,, $42.00 
MAT4554,1,3,16,2016-08-17,BOLSA ROJA DE POLIETILENO (RPBI),,,, $3.00 
MAT4529,6,1.45,16,2016-08-17,CUBREBOCAS N95,,,, $8.70 
MAT0562,50,6,16,2016-08-17,JELCO NO. 14,,,, $300.00 
MAT0563,50,6,16,2016-08-17,JELCO NO. 16,,,, $300.00 
MAT0564,50,6,16,2016-08-17,JELCO NO. 18 CATETER I.V.,,,, $300.00 
MAT0565,100,6,16,2016-08-17,JELCO NO. 20,,,, $600.00 
MAT0566,100,6,16,2016-08-17,JELCO NO. 22,,,, $600.00 
MAT0567,100,6,16,2016-08-17,JELCO NO. 24,,,, $600.00 
MAT1194,800,0.67,16,2016-07-29,LANCETAS P/GLUCOMETRO (ACCU CHECK PERFORMA),,,, $536.00 
MAT0603,1,21.5,16,2016-08-17,LUBRIZAL JALEA TUBO 135 GR,,,, $21.50 
MAT0894,12,15,16,2016-08-17,SUTURA NYLON 2,,,, $180.00 
MAT0895,12,15,16,2016-08-17,SUTURA NYLON 3,,,, $180.00 
MAT4595,3,54,16,2016-08-17,TIJERA RECTA,,,, $162.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
