,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,benefic,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
188,,,,,,17-mar-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
DANA,,,,,,ALEJANDRO,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,160,4.8,0,2016-02-02,ESPACIL COMPUESTO CAPS C/ 20,,,,$768.00
,2,27,0,2016-02-02,SOLUTINA F GOTAS,,,,$54.00
,300,0.58,16,2016-02-02,CURITAS REDONDAS,,,,$174.00
,3,21,16,2016-02-02,KLEENEX CAJA,,,,$63.00
,100,12.3333,16,2016-02-02,HOJA DE BISTURI NO. 15,,,,"$1,233.33"
,500,0.4,16,2016-02-02,ABATELENGUAS,,,,$200.00
,200,6.2,16,2016-02-02,TIRAS REACTIVAS ( ACCU CHECK PERFOMA ),,,,"$1,240.00"
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,16,2016-02-02,,,,,$0.00
