,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,18-jul-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
EQU016,2,250,16,2016-07-25,BAUMANOMETRO ANEROIDE ,,,, $500.00 
MAT0090,10,50,16,2016-07-25,BOLSA DE TORUNDAS DE ALGODON,,,, $500.00 
MAT4016,1500,0.98,16,2016-07-25,GUANTES LATEX MEDIANOS ESTERIL,,,," $1,470.00 "
MAT0564,300,5.9,16,2016-07-25,JELCO NO. 18 CATETER I.V.,,,," $1,770.00 "
MAT0566,300,5.9,16,2016-07-25,JELCO NO. 22,,,," $1,770.00 "
MAT0745,50,3,16,2016-07-25,RASTRILLOS NO ESTERILIZADOS,,,, $150.00 
MAT0754,15,19.5,16,2016-07-25,RECOLECTOR P/MATERIAL PUNZOCORTANTE DE 1.4,,,, $292.50 
MAT0779,300,7,16,2016-07-25,SABANA PLANA 1.20X2.00,,,," $2,100.00 "
MAT0905,24,17.05,16,2016-07-25,"TELA ADHESIVA 1""X5MTS",,,, $409.20 
MAT0916,1250,5.4,16,2016-07-25,TIRAS REACTIVAS ( ACCU CHECK PERFOMA ),,,," $6,750.00 "
MAT0927,36,13.3,16,2016-07-25,"TRANSPORE 1""",,,, $478.80 
MAT1195,20,18,16,2016-07-25,DERMA QRIK FCO. 500ML,,,, $360.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
