,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,13-dic-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
EQU033,2,640,16,2016-12-13,KIT DE FERULAS EMS,,,," $1,280.00 "
EQU048,2,380,16,2016-12-13,INMOVILIZADOR DE CRANEO EMS,,,, $760.00 
EQU053,2,2696,16,2016-12-13,CAMILLA RIGIDA,,,," $5,392.00 "
MAT4520,1,85,16,2016-12-13,JUEGO DE CANULAS OROFARINGEAS,,,, $85.00 
MAT4578,1,230,16,2016-12-13,COLLARIN PARA INMOVILIZAR,,,, $230.00 
SIN001,1,450,16,2016-12-13,FLETE,,,, $450.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $8,197.00 "
,,,,,,,,," $1,311.52 "
,,,,,,,,," $9,508.52 "
