,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MED1032,800,5,0,2016-06-01,KETOROLACO SOL.INY C/1,,,," $4,000.00 "
MED0061,400,4.83,0,2016-06-01,BUTILHIOSCINA SOL.INY C1 ,,,," $1,932.00 "
MED0189,35,35,0,2016-06-01,HIDROCORTISONA 100 MG SOL.INY,,,," $1,225.00 "
MAT0575,800,1.48,16,2016-06-01,JERINGA 5 ML 22X32  NEGRA TERUMO,,,," $1,184.00 "
MAT0779,150,7,16,2016-06-01, SABANAS DESECHABLES C/1,,,," $1,050.00 "
MAT0347,500,0.18,16,2016-06-01,BANDITAS ADHESIVAS C/1  (curitas),,,, $90.00 
EQU038,10,55,16,2016-06-01,TERMOMETROS  DIGITAL,,,, $550.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $10,031.00 "
,,,,,,,,," $11,635.96 "
