,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,14-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MED0318,150,1.07,0,2016-11-15,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG TAB.C/15,,,, $160.50 
MED1050,100,0.76,0,2016-11-15,BENZONATATO PERLAS,,,, $76.00 
MED0066,30,0.22,0,2016-11-15,CAPTOPRIL 25MG TAB.C/30,,,, $6.60 
MED4481,12,18.5,0,2016-11-15,COMPLEJO B C/DEXAMETASONA LIDOCAINA INY,,,, $222.00 
MED0116,15,5.1,0,2016-11-15,DICLOFENACO SODICO 75MG/3ML SOL.  INY.,,,, $76.50 
MED0167,1,145.5,0,2016-11-15,FURACIN POMADA 85 GR.,,,, $145.50 
MED0223,120,0.7,0,2016-11-15,LOPERAMIDA 2 MG C/12 TABLETAS,,,, $84.00 
MED4451,5,7,0,2016-11-15,MECLIZINA + PIRIDOXINA + LIDOCAINA 25ML/1ML AMP.C/5,,,, $35.00 
MED0235,50,0.78,0,2016-11-15,METAMIZOL SODICO C/10 TABS,,,, $39.00 
MED1033,1,12.7,0,2016-11-15,NAFAZOLINA 1 MG/5MG SOL OFT15 ML,,,, $12.70 
MED0251,100,1.89,0,2016-11-15,NAPROXENO GI TABS. DE 500MG C/10,,,, $189.00 
MED0266,210,0.67,0,2016-11-15,OMEPRAZOL CAPSULA 20 MG C/14,,,, $140.70 
MED1038,50,0.38,0,2016-11-15,RANITIDINA 150MG TAB.C/20,,,, $19.00 
MED0333,50,3.45,0,2016-11-15,SUERO VIDA ORAL,,,, $172.50 
MED4592,1,27,0,2016-11-15,SULFADIACINA DE PLATA MICRONIZADA CREMA AL 1% TUBO DE 30GR,,,, $27.00 
MED4591,98,2.05,0,2016-11-15,PANTOPRAZOL GRAGEAS 40 MG C/14,,,, $200.90 
MAT0209,2,11.65,0,2016-11-02,CLORURO DE SODIO 0.9% 250ML,,,, $23.30 
MED4462,1,117.5,0,2016-11-02,XILOCAINA 2 % ,,,, $117.50 
MED0176,1,11.65,0,2016-11-02,GLUCOSADO 5% 250ML,,,, $11.65 
MED0178,1,27,0,2016-11-02,SOLUCION GLUCOSA 50%  50ML. ,,,, $27.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL," $1,786.35 "
,,,,,,,,IVA, $-   
,,,,,,,,TOTAL," $1,786.35 "
,,,,,,,,,
