,,,,FORMATO DE REQUISICI?N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,18-jul-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MAT0090,2,50,16,19/07/2016,BOLSA DE TORUNDAS DE ALGODON,,,,$100.00
MAT1192,1,43,16,19/07/2016,GEL ANTIBACTERIAL 1LTO,,,,$43.00
MAT1100,2,721,16,19/07/2016,GLUCOMETRO ACU CHECK PERFORMA,,,,"$1,442.00"
MAT4016,200,0.98,16,19/07/2016,GUANTES LATEX MEDIANOS ESTERIL,,,,$196.00
MAT0566,50,5.9,16,19/07/2016,JELCO NO. 22,,,,$295.00
MAT0916,50,5.4,16,19/07/2016,TIRAS REACTIVAS ( ACCU CHECK PERFOMA ),,,,$270.00
MAT1149,50,2.47,16,19/07/2016,VASOS PARA MUESTRAS NO ESTêERIL,,,,$123.50
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
