,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
ENFERMERIAS,,,,,,20-jun-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MED4461,8,14.5,0,2016-06-24,"BETAMETASONA, CLOTRIMAZOL, GENTAMICINA",,,, $116.00 
MED1074,10,22,0,2016-06-24,ALIN OFTALMICO NEOMICINA/DEXAMETASONA GTS 5ML,,,, $220.00 
MED1008,3,18,0,2016-06-24,FENAGEL TUBO GEL 60 GR DICLOFENACO DIETILAMONIO,,,, $54.00 
MED0119,50,4.7,0,2016-06-24,DIFENIDOL 40 MG/2ML SOL. INY.,,,, $235.00 
MED0140,100,3.6,0,2016-06-24,ELECTROLITOS ORALES SOL. GLUCOSA 20GR,,,, $360.00 
MED0190,2,63,0,2016-06-24,HIDROCORTISONA 500MG AMP.,,,, $126.00 
MED1041,120,10.33,0,2016-06-24,METAMIZOL 2.5GR/5ML AMP.,,,," $1,239.60 "
MED0239,80,2.5,0,2016-06-24,METOCLOPRAMIDA 10MG/2ML SOL. INY.,,,, $200.00 
MAT4050,15,14.8,0,2016-06-24,HARTMAN 500ML,,,, $222.00 
MAT4028,10,11.65,0,2016-06-24,HARTMAN 250ML,,,, $116.50 
MAT0009,6,18,0,2016-06-24,AGUA DE IRRIGACION 1LT,,,, $108.00 
MAT0209,20,11.65,0,2016-06-24,CLORURO DE SODIO 0.9% 250ML,,,, $233.00 
MAT0210,30,14.8,0,2016-06-24,CLORURO DE SODIO 0.9% 500ML,,,, $444.00 
MED1087,100,2,0,2016-06-24,NAPROXEN 550 MG,,,, $200.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $3,874.10 "
,,,,,,,,," $4,493.96 "
