,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
SME,,,,,,03-jun-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
ISSSTELEON,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,400,5.05,16,2016-06-03,ELECTROCARDIOGRAFO PAPEL CP 100,,,," $2,020.00 "
,3500,2.22,16,2016-06-03,ELECTRODOS PARCHE,,,," $7,770.00 "
,375,14.52,16,2016-06-03,PARCHES PARA MONITOR,,,," $5,445.00 "
,3,928,16,2016-06-03,PAPEL  P/ REGISTRO FETAL   ECOGRAFIAS ,,,," $2,784.00 "
,3,301,16,2016-06-03,PAPEL P/DESFIBRILADOR  8422123,,,, $903.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $18,922.00 "
,,,,,,,,," $3,027.52 "
,,,,,,,,," $21,949.52 "
