FORMATO DE REQUISICI…N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,10-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MED1032,200,4.83,0,20/10/2016,KETOROLACO 30MG AMP.,,,,$966.00
MED0223,150,0.7,0,20/10/2016,LOPERAMIDA 2 MG C/12 TABLETAS,,,,$105.00
MED1038,100,0.38,0,20/10/2016,RANITIDINA 150MG TAB.C/20,,,,$38.00
MAT4050,24,14.8,0,20/10/2016,HARTMAN 500ML,,,,$355.20
MAT4028,24,11.65,0,20/10/2016,HARTMAN 250ML,,,,$279.60
MAT0209,24,11.65,0,20/10/2016,CLORURO DE SODIO 0.9% 250ML,,,,$279.60
MAT0210,24,14.8,0,20/10/2016,CLORURO DE SODIO 0.9% 500ML,,,,$355.20
MAT1099,24,17,0,20/10/2016,AGUA INYECTABLE 500 ML,,,,408
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL,"$2,378.60"
,,,,,,,,IVA,$380.58
,,,,,,,,TOTAL,"$2,759.18"
