,,,,FORMATO DE REQUISICI…N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,19-sep-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
EQU016,1,220,16,22/09/2016,BAUMANOMETRO ANEROIDE ,,,,$220.00
MAT0570,100,2,16,22/09/2016,JERINGA 10CC (22X32),,,,$200.00
MAT0573,200,1.3,16,22/09/2016,JERINGA 3ML (22X32),,,,$260.00
MAT0575,200,1.48,16,22/09/2016,JERINGA 5CC (22X32),,,,$296.00
MAT0638,200,5,16,22/09/2016,MINISET MARIPOSA NO. 25,,,,"$1,000.00"
MAT0669,4,11.5,16,22/09/2016,"PILA ""C""",,,,$46.00
MAT0734,1,770,16,22/09/2016,PULSOXIMETRO   ,,,,$770.00
MAT1017,24,3.65,16,22/09/2016,VENDA ELASTICA 7CMX5MTS,,,,$87.60
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
