,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,13-dic-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,1,530,16,2016-12-14,MOCHILA TRAUMA II,,,, $530.00 
,1,1850,16,2016-12-14,TANQUE DE OXIGENO TIPO D,,,," $1,850.00 "
,1,1200,16,2016-12-14,MANOMETRO PARA TANQUE DE OXIGENO,,,," $1,200.00 "
,1,85,16,2016-12-14,JUEGO DE CANULAS DE GUEDEL,,,, $85.00 
,1,2100,16,2016-12-14,LARINGOSCOPIO,,,," $2,100.00 "
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $5,765.00 "
,,,,,,,,, $922.40 
,,,,,,,,," $6,687.40 "
