FORMATO DE REQUISICI‡N,,,,,,,,,
(RAZON SOCIAL),,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,06-ene-15,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,2,42,16,2015-01-06,CABESTRILLO GRANDE,,,,$84.00
,2,42,16,2015-01-06,CABESTRILLO MEDIANO,,,,$84.00
,6,40.05,16,2015-01-06,COLLAR CERVICAL UNIVERSAL,,,,$240.30
,2,144,16,2015-01-06,FERULA FISIOLOGICA PARA MUNECA MANO DER UNIVERSAL,,,,$288.00
,2,144.9,16,2015-01-06,FERULA FISIOLOGICA PARA MUNECA MANO IZQ UNIVERSAL,,,,$289.80
,2,179,16,2015-01-06,FERULA FISIOLOGICA PARA MUNECA MANO DER C/PULGAR  EN ABDUCCION  NIVERSAL,,,,$358.00
,10,36.5,16,2015-01-06,FERULA PARA DEDO TIPO SOMBRILLA GRANDE,,,,$365.00
,10,36.5,16,2015-01-06,FERULA PARA DEDO TIPO RANA/ GRANDE,,,,$365.00
,3,321,16,2015-01-06,FERULA PARA RODILLA TRIPANEL 16,,,,$963.00
,4,541,16,2015-01-06,FERULA PARA RODILLA TRIPANEL 20,,,,"$2,164.00"
,2,179,16,2015-01-06,FERULA P/MUNECA C/PULGAR EN ABDUCCION UNI IZQ MEDIANA,,,,$358.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,0,0,00/00/0000,,,0,SUBTOTAL,"$5,559.10"
,,0,0,00/00/0000,,,0,TOTAL,"$6,448.56"
