,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,27-sep-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,1,610.52,16,2016-10-03,CINTA ROLLO P/PLAMSA,,,, $610.52 
,1,1778.94,16,2016-10-03,ROLLO DE TYVECK ESTERIROL 250 (C050ESTRIL250) PLASMA BLANCO,,,," $1,778.94 "
,2,759.93,16,2016-10-03,ROLLO DE TYVECK ESTERIROLL 100 (C050ESTRIL 100) PLASMA BLANCO,,,," $1,519.86 "
,1,1600.69,16,2016-10-03,ROLLOS DE TYVEK ESTERIROLL 200 (C050ESTRIL 200) PLASMA BLANCO,,,," $1,600.69 "
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL," $5,510.01 "
,,,,,,,,IVA, $881.60 
,,,,,,,,TOTAL," $6,391.61 "
,,,,,,,,,
