,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,29-jun-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,6000,3.75,16,2016-06-29,AGUJA P/INSULINA PLUMA 31GX8,,,," $22,500.00 "
,2,645,16,2016-06-29,AMBU SPUR ADULTO C/RESERVORIO,,,," $1,290.00 "
,340,1.17,16,2016-06-29,CONOS PARA OTOSCOPIO CHICO,,,, $397.80 
,48,22.9166,16,2016-06-29,CROMICO 3-0 G122 (R2613-75)    ,,,," $1,100.00 "
,2000,0.8,16,2016-06-29,CUBREBOCAS PLIZADO,,,," $1,600.00 "
,36,43,16,2016-06-29,GEL ANTIBACTERIAL 1LTO,,,," $1,548.00 "
,400,2,16,2016-06-29,JERINGA 10CC (22X32),,,, $800.00 
,350,3.56,16,2016-06-29,JERINGA 20CC SIN AGUJA,,,," $1,246.00 "
,1000,1.3,16,2016-06-29,JERINGA 3ML (21X32),,,," $1,300.00 "
,2200,1.3,16,2016-06-29,JERINGA 3ML (22X32),,,," $2,860.00 "
,1000,1.38,16,2016-06-29,JERINGA 3ML (23X25),,,," $1,380.00 "
,1600,1.48,16,2016-06-29,JERINGA 5CC (22X32),,,," $2,368.00 "
,36,115.28,16,2016-06-29,PREMILENE 1-0 75CM C0090053,,,," $4,150.08 "
,72,115.28,16,2016-06-29,PREMILENE 2/0 45 C0090436-2,,,," $8,300.16 "
,72,115.28,16,2016-06-29,PREMILENE 4-0 C0090676,,,," $8,300.16 "
,72,115.28,16,2016-06-29,PREMILENE 6-0 45CM C0090428,,,," $8,300.16 "
,48,115.28,16,2016-06-29,PREMILENE 6-0 45CM DS16 C0090211,,,," $5,533.44 "
,36,115.28,16,2016-06-29,SILKAM 2-0 C0264460 ,,,," $4,150.08 "
,36,115.28,16,2016-06-29,SILKAM 4-0 HR26 C0760404,,,," $4,150.08 "
,48,17.08,16,2016-06-29,"TELA ADHESIVA 1""X5MTS",,,, $819.84 
,10,95,16,2016-06-29,"VENDA SCOTCH CAST 2"" BSN (FIBRA DE VIDRIO P/YESO)",,,, $950.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $83,043.80 "
,,,,,,,,," $13,287.01 "
,,,,,,,,," $96,330.80 "
