,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,18-jul-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MED1041,200,10.33,0,2016-07-18,METAMIZOL 2.5GR/5ML AMP.,,,," $2,066.00 "
MAT0010,200,3,0,2016-07-18,AGUA INYECTABLE 10CC,,,, $600.00 
MAT0075,200,0.576,16,2016-07-18,CURITAS REDONDAS,,,, $115.20 
MAT0581,100,7.9,16,2016-07-18,JERINGA 50CC P/IRRIGACION,,,, $790.00 
MAT0638,50,6.6,16,2016-07-18,MINISET MARIPOSA NO. 25,,,, $330.00 
MAT0667,8,22.5,16,2016-07-18,PILAS AA,,,, $180.00 
MAT0668,8,24,16,2016-07-18,PILA AAA,,,, $192.00 
MAT4567,10,60,16,2016-07-18,BATERIA LR 44 (DE BOTON),,,, $600.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
