FORMATO DE REQUISICI…N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,25-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,20,53.04,16,25/10/2016,CABESTRILLO MEDIANO,,,,$61.00
,5,53.04,16,25/10/2016,CABESTRILLO GRANDE,,,,$110.00
,2,728,16,25/10/2016,BOTA WALKER  S/A CHICA,,,,$198.00
,2,728,16,25/10/2016,BOTA WALKER  S/A GDE,,,,$200.00
,5,57.2,16,25/10/2016,CABESTRILLO CHICO,,,,$260.00
,5,53.04,16,25/10/2016,CABESTRILLO GRANDE,,,,$260.00
,10,53.04,16,25/10/2016,CABESTRILLO MEDIANO,,,,$296.00
,,,,,,,,,$429.96
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL,"$1,814.96"
,,,,,,,,IVA,$290.39
,,,,,,,,TOTAL,"$2,105.35"
