,,,,FORMATO DE REQUISICI…N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,4,42,16,17/05/2016,CABESTRILLO GRANDE,,,,$168.00
,4,156.7,16,17/05/2016,INMOVILIZADOR DE HOMBRO UNIVERSAL,,,,$626.80
,2,541,16,17/05/2016,"FERULA PARA RODILLA TRIPANEL 20""",,,,"$1,082.00"
,4,125,16,17/05/2016,MUNEQUERA CON PULGAR LIBRE,,,,$500.00
,2,186,16,17/05/2016,FERULA FISIOLOGICA PARA MUNECA MANO IZQ C/PULGAR  EN ABDUCCION  NIVERSAL,,,,$372.00
,2,186,16,17/05/2016,FERULA FISIOLOGICA PARA MUNECA MANO IZQ C/PULGAR  EN ABDUCCION  MEDIANA,,,,$372.00
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,,"$3,120.80"
,,,,,,,,,"$3,620.13"
