FORMATO DE REQUISICI?N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,20-dic-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,2,1125,16,20/12/2016,APOSITO TEGADERM 10X12 C/50,,,,
,5,12.5,16,20/12/2016,AGUA OXIGENADA 500 ML,,,,
,3,87.5,16,20/12/2016,AGUJA DESECHABLE 18X38 MM. C/100 PZAS.,,,,
,5,87.5,16,20/12/2016,AGUJA DESECHABLE 25X16 MM C/100 PZAS,,,,
,5,87.5,16,20/12/2016,AGUJA DESECHABLE 23X25 MM. C/100 PZAS.,,,,
,10,437.5,16,20/12/2016,AGUJA PARA INSULINA 29X13 MM C/100,,,,
,156,31.5,16,20/12/2016,ALCOHOL ROJO 96 GR. LITRO CANITAS,,,,
,10,275,16,20/12/2016,ALKAZYME PAQ. C/12 SOBRES 20GR.,,,,
,8,2925,16,20/12/2016,ALKACIDE ESTERELIZANTE 1 LITRO,,,,
,1,328.35,16,20/12/2016,APLICADOR PLASTICO C/ALGODON C/100 C/3,,,,
,4,792,16,20/12/2016,AMBU SPUR II ADULTO Y PEDIATRICO C/ RES.,,,,
,3,5279,16,20/12/2016,ACTIVATOR FOR COBRAS INTEGRA,,,,
,2,7385,16,20/12/2016,AVL HB CALIBRATOR 5XIML,,,,
,5,613.8,16,20/12/2016,BARRERA STOMAHESIVE FLEX 45MM C/5,,,,
,8,535,16,20/12/2016,BARRERA TANDEM 70 MM C/5,,,,
,5,480,16,20/12/2016,BARRERA NEW IMAGEN 57MM. C/5,,,,
,80,81,16,20/12/2016,BATA MEDICO-PACIENTE SMS AZUL C/10,,,,
,70,32,16,20/12/2016,BATA PARA CIRUJANO,,,,
,11,83,16,20/12/2016,BRAZALETE IDENTIFICACION,,,,
,1,1068,16,20/12/2016,BOLSA ACTIVE LIFE PEDIATRICA,,,,
,4,728.84,16,20/12/2016,BOLSA DRENABLE 70 MM C/10,,,,
,3,728.84,16,20/12/2016,BOLSA DRENABLE S/F 70 MM C/10,,,,
,8,728.84,16,20/12/2016,BOLSA DRENABLE TRANSPARENTE C/10,,,,
,80,2.18,16,20/12/2016,BOLSA RECOLECTORA DE ORINA NINA,,,,
,50,2.18,16,20/12/2016,BOLSA RECOLECTORA DE ORINA NINO,,,,
,45,24.38,16,20/12/2016,BOLSA RECOLECTORA DE ORINA ADULTO PARA PIERNA,,,,
,2,2237,16,20/12/2016,"COBAS INTEGRA UA2, TRIG 250",,,,
,2,6328,16,20/12/2016,CELLPACK 20L (PK30L),,,,
,1,5698,16,20/12/2016,"CALSET PROGESTERONA,FT3,FT4",,,,
,2,7451,16,20/12/2016,"COMBITROL PLUS LEVEL 1,2,3",,,,
,1,985,16,20/12/2016,CAJA DE TUBO LATEX P/ASPIRACION,,,,
,7,715,16,20/12/2016,CAJA C/12 CROMICO 3-0 AHUSADA 26 MM,,,,
,7,196,16,20/12/2016,"CAJA CINTA MICROPORE 1.25 1/2""",,,,
,17,750,16,20/12/2016,"CAJA INTROCAN CERTO NUM 16,18,20,22",,,,
,100,2,16,20/12/2016,CAJA PETRI DESECHABLE S/DIVISION,,,,
,250,16.25,16,20/12/2016,CAMPO SENCILLO 60X60 CM. ESTERIL,,,,
,300,20,16,20/12/2016,CAMPO ESTERIL HENDIDO 50X70 C/ADHESIVO,,,,
,10,35.7,16,20/12/2016,CANULA DE GUEDEL No. 4 PZA,,,,
,1,1145,16,20/12/2016,CATETER GASTROSTOMIA 24 FR,,,,
,15,518,16,20/12/2016,CEPILLO C/PCMX 3% C/30 EZ-SCRUB,,,,
,2,225,16,20/12/2016,CINTA TRANSPORE,,,,
,20,234,16,20/12/2016,CINTA TESTIGO P/GASA ROLLO,,,,
,66,90,16,20/12/2016,COMPRESA 70X45 C/6,,,,
,20,219,16,20/12/2016,CONOS P/OTOSCOPIO ADULTO,,,,
,19,57.5,16,20/12/2016,CUBREBOCAS AZUL C/50,,,,
,16,112.5,16,20/12/2016,CUBRE ZAPATO SMS AZUL 100 PZAS.,,,,
