,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,29-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR ,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,50,22.4,0,2016-11-29,CEFTRIAXONA 1.00 G,,1, $22.40 ," $1,120.00 "
,65,23.57,0,2016-11-29,METILPREDNISOLONA 1 AMP 40MG/2 ML,,1, $23.57 ," $1,532.05 "
,504,1.833333333,0,2016-11-29,METOCLOPRAMIDA AMP C/6 10MG/2 ML,,6, $11.00 , $924.00 
,1400,2.284,0,2016-11-29,RANITIDINA 5 AMP 50 MG,,5, $11.42 ," $3,197.60 "
,300,4.2,0,2016-11-29,CLARITROMICINA 500.00 MG C/10,,10, $42.00 ," $1,260.00 "
,25,33.266,0,2016-11-29,SULFADIAZINA DE PLATA 160.00 G,,5, $166.33 , $831.65 
,1300,6.72,0,2016-11-29,DEXAMETASONA 8.00 MG ,,1, $6.72 ," $8,736.00 "
,1392,0.833341667,0,2016-11-29,AMANTADINA 50.00 MG CLORFENAMINA 3.00 MG PARACETAMOL 300.00 MG C/24,,24, $20.00 ," $1,160.01 "
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $18,761.31 "
