,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,05-sep-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,1500,1.6,16,2016-09-05,AGUJAS VACUTAINER 21GX1 1/2 (VERDE),,,," $2,400.00 "
,4000,0.26,16,2016-09-05,CUBREOBJETOS 22X22,,,," $1,040.00 "
,4000,1.6,16,2016-09-05,TUBOS VACUTAINER TAPON LILA 4ML,,,," $6,400.00 "
,100,2.5,16,2016-09-05,BACITRACINA FCO. C/50 DISCOS BIO RAD,,,, $250.00 
,50,6.2,16,2016-09-05,CULTURETTE BECTOR DICK,,,, $310.00 
,400,10.92,16,2016-09-05,PLACA DE AGAR EMB,,,," $4,368.00 "
,120,14.98,16,2016-09-05,PLACA DE AGAR SANGRE,,,," $1,797.60 "
,300,14.98,16,2016-09-05,PLACA DE AGAR SANGRE CON AZIDA,,,," $4,494.00 "
,300,3.8,16,2016-09-05,PRUEBA DE EMBARAZO DE 200 MU/MI,,,," $1,140.00 "
,1,1598,16,2016-09-05,REACTIVO ANTIDOPING 5 DROGAS C/ 25,,,," $1,598.00 "
,900,28.44,16,2016-09-05,REACTIVO H.I.V. PRUEBAS RAPIDAS,,,," $25,596.00 "
,600,3.24,16,2016-09-05,RPR CAJA C/200 PRUEBAS,,,," $1,944.00 "
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
