,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
SME,,,,,,03-jun-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
ISSSTELEON,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,1000,1.05,16,2016-03-22,BOLSAS PARA ESTERILIZAR INSTRUMENTAL (13.5X25.5CM),,,," $1,050.00 "
,600,1.77,16,2016-03-22,BOLSAS PARA ESTERILIZAR INSTRUMENTAL (20X33CM),,,," $1,062.00 "
,1000,0.63,16,2016-03-22,BOLSAS PARA ESTERILIZAR INSTRUMENTAL (7.5X28CM),,,, $630.00 
,1000,0.76,16,2016-03-22,BOLSAS PARA ESTERILIZAR INSTRUMENTAL 10X23CM,,,, $760.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,," $3,502.00 "
,,,,,,,,, $560.32 
,,,,,,,,," $4,062.32 "
