,,,,FORMATO DE REQUISICI…N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
MED1085,8,226,0,19/05/2016,CLORURO DE ETILO SPRAY ,,,,"$1,808.00"
MED1008,9,18,0,19/05/2016,FENAGEL TUBO GEL 60 GR DICLOFENACO DIETILAMONIO,,,,$162.00
MED0116,80,6,0,19/05/2016,DICLOFENACO SODICO SOL INY 75MG / 3ML ,,,,$480.00
MED0119,10,8.4,0,19/05/2016,DIFENIDOL  SOL INY 40MG / 2ML C/2,,,,$84.00
MED0176,10,11.65,0,19/05/2016,GLUCOSADO 5% 250ML,,,,$116.50
MED0190,15,63,0,19/05/2016,HIDROCORTISONA C/1 500 MG AMP,,,,$945.00
MED1032,120,5.8,0,19/05/2016,KETOROLACO INY 30 MG / 1 ML C/3 AMP,,,,$696.00
MED4445,3,16,0,19/05/2016,MECLIZINA + PIRIDOXINA SOLUCION GOTAS 15ML,,,,$48.00
MED1041,60,13,0,19/05/2016,METAMIZOL SODICO SOLUCION INYECTABLE 1 G  / 2 ML C/3 AMP,,,,$780.00
MED0239,75,2.5,0,19/05/2016,METOCLOPRAMIDA SOL INY 10MG/2ML AMP C/6,,,,$187.50
MED1033,4,19.5,0,19/05/2016,NAFAZOLINA 1 MG/5MG SOL OFT15 ML,,,,$78.00
MED1063,5,51,0,19/05/2016,NORFENEFRINA SO. GOTAS FCO.,,,,$255.00
MED4478,3,16.25,0,19/05/2016,PARACETAMOL GTS 30ML ,,,,$48.75
MED1062,60,0.87,0,19/05/2016,PROPANOLOL DE 40MG CAJA C/30 TAB,,,,$52.20
MED1037,35,3.16,0,19/05/2016,RANITIDINA 50MG AMP.,,,,$110.60
MAT4028,10,11.65,0,19/05/2016,HARTMAN 250ML,,,,$116.50
MAT0009,15,18,0,19/05/2016,AGUA DE IRRIGACION 1LT,,,,$270.00
MAT0209,10,11.65,0,19/05/2016,CLORURO DE SODIO 0.9% 250ML,,,,$116.50
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,13,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,,"$7,059.55"
,,,,,,,,,"$8,189.08"
