,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,16-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,2,1848,16,2016-11-16,"VITRINA DE PARED MEDIDAS LARGO 0.90 CM, ANCHO 0.20CM Y ALTO 0.60CM ",,,," $3,696.00 "
,2,3600,16,2016-11-16,"VITRINAS DE PISO DOBLE MEDIDAS LARGO 0.80 MTS, ANCHO 0.40, ALTO 1.60 MTS ",,,," $7,200.00 "
,1,3979.92,16,2016-11-16,ESTADIMETRO PORTATIL,,,," $3,979.92 "
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
