FORMATO DE REQUISICI…N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,29-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,192,34,0,01/12/2016,DICLOFENACO SUSP. 0.18G/100MG ,,,,"$6,528.00"
,100,28,0,01/12/2016,ACETATO DE METILPREDNISOLONA 40MG/2ML ,,,,"$2,800.00"
,100,23.29,0,01/12/2016,AMANTADINA + CLORFENAMINA + PARACETAMOL SOLUCION PED. GOTAS 30 ML.,,,,"$2,329.00"
,3000,1.07,0,01/12/2016,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG TAB.C/15,,,,"$3,210.00"
,60,21,0,01/12/2016,BROMURO DE BUTILHIOSCINA + METAMIZOL 20MG/25GR DE 5ML COMP. AMP.,,,,"$1,260.00"
,1000,2.1,0,01/12/2016,BROMURO DE BUTILHIOSCINA 10MG GRAGEAS ,,,,"$2,100.00"
,150,8.33,0,01/12/2016,BROMURO DE BUTILHIOSCINA 20MG/1ML SOL INY.,,,,"$1,249.50"
,10,266.5,0,01/12/2016,BROMURO DE ROCURONIO 50MG/5ML AMP.,,,,"$2,665.00"
,5,584,0,01/12/2016,CLORHIDRATO DE MOXIFLOXACINO 400MG SOL. INY. // PATENTE,,,,"$2,920.00"
,100,33.9,0,01/12/2016,DICLOFENACO POTASICO GOTAS PED. 15MG/1ML FCO.,,,,"$3,390.00"
,300,1.49,0,01/12/2016,DICLOXACILINA 500MG CAP.C/20,,,,$447.00
,200,4.6,0,01/12/2016,DIFENIDOL 40 MG/2ML SOL. INY.,,,,$920.00
,6,14,0,01/12/2016,DIGOXINA 0.25 MG/ML SOL. INY. C/6,,,,$84.00
,100,30,0,01/12/2016,DIPROPIONATO DE BETAMETASONA + FOSFATO 5MG/2MG DE 1ML HYPACK JERINGA PRELLENADA ,,,,"$3,000.00"
,4,350,0,01/12/2016,ENOXAPARINA SODICA 60MG/0.6ML JER. PRELLENADA,,,,"$1,400.00"
,70,37,0,01/12/2016,ERITROMICINA SUSP. 250MG,,,,"$2,590.00"
,20,4.333333333,0,01/12/2016,GLICEROL 1.380GR SUP.,,,,$86.67
,50,65,0,01/12/2016,HIDROCORTISONA 500MG AMP.,,,,"$3,250.00"
,2,477,16,01/12/2016,HISTOACRIL (PEGAMENTO PARA HERIDAS),,,,$954.00
,3000,1.35,0,01/12/2016,IBUPROFENO + PARACETAMOL 200MG/325MG TAB. // PATENTE,,,,"$4,050.00"
,300,11,0,01/12/2016,IPRATROPIO + SALBUTAMOL 50MG/2.5MG AMP.,,,,"$3,300.00"
,400,6.9,0,01/12/2016,ISONICOTINATO DE DEXAMETASONA 8MG/2ML,,,,"$2,760.00"
,120,70,0,01/12/2016,KETOPROFENO 100 MG C/6 AMP.,,,,"$8,400.00"
,500,0.8,0,01/12/2016,LORATADINA 10MG GRAGEAS C/20,,,,$400.00
,300,0.89,0,01/12/2016,MECLIZINA + PIRIDOXINA 25MG / 50 MG C/20 TAB.,,,,$267.00
,130,180,0,01/12/2016,MECLIZINA + PIRIDOXINA JARABE FCO.,,,,"$23,400.00"
,70,3.75,0,01/12/2016,METAMIZOL 2.5GR/5ML AMP.,,,,$262.50
,20,230,0,01/12/2016,NEOMICINA + POLIMIXINA B + BACITRACINA UNG?ENTO DERMICO // PATENTE,,,,"$4,600.00"
,400,39,0,01/12/2016,OMEPRAZOL 40MG/10ML SOL. INY.,,,,"$15,600.00"
,180,17,0,01/12/2016,ONDANSETRON 8MG AMP.,,,,"$3,060.00"
,150,13.5,0,01/12/2016,PARACETAMOL 160MG JBE FCO.,,,,"$2,025.00"
,180,155,0,01/12/2016,PARACETAMOL 1GR/100ML AMP. // PATENTE,,,,"$27,900.00"
,150,3.3,0,01/12/2016,RANITIDINA 50MG AMP.,,,,$495.00
