,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,(RAZON SOCIAL),,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,2,230,16,2016-03-30,GEL ULTRASONIDO (GALON),,,,
,20,165,16,2016-03-30,ELECTRODOS (5X5) (PAQ. 4) ,,,,
,2,165,16,2016-03-30,ELECTRODOS FACIALES (PAQ .4),,,,
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
