FORMATO DE REQUISICI…N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,29-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,50,37,0,30/11/2016,KETOROLACO/TRAMADOL 10/25MG C/10 CAP ,,,,"$1,850.00"
,15,17.5,0,30/11/2016,FENAGEL TUBO GEL 60 GR DICLOFENACO DIETILAMONIO,,,,$262.50
,30,6.9,0,30/11/2016,KETOROLACO TAB. 10 MG C/10,,,,$207.00
,30,21,0,30/11/2016,MELOXICAM 7.5 MG TABS C/14,,,,$630.00
,12,30,0,30/11/2016,NEOSPORIN DERMICO UNGUENTO DERMICO TUBO DE 30GR NEOMICINA + POLIMIXINA B + BACITRACINA,,,,$360.00
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
