FORMATO DE REQUISICI…N,,,,,,,,,
MEDIX,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,22-ene-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,300,5,0,10/02/2016,BROMURO DE BUTILHIOSCINA 20MG/1ML SOL INY.,,,,"$1,080.99"
,1600,0.54,0,10/02/2016,DICLOFENACO 100MG TAB.,,,,$704.00
,500,6,0,10/02/2016,DICLOFENACO SODICO 75MG/3ML SOL.  INY.,,,,"$1,920.00"
,2,20,0,10/02/2016,OXIMETAZOLINA SOL. NASAL 50 MG FCO. NEB.,,,,$25.60
,50,39.6,0,10/02/2016,CLOROPIRAMINA 20MG AMP.,,,,"$1,450.00"
,100,21.2,0,10/02/2016,CLORHIDRATO DE CLORFENAMINA 10MG SOL. INY,,,,"$2,600.10"
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,00/00/0000,,,,,$0.00
,,,,,,,,SUBTOTAL,"$10,120.54"
,,,,,,,,IVA,$0.00
,,,,,,,,TOTAL,"$10,120.54"
