,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,16-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MAT0059,2,61,16,2016-11-22,ANTIBENZIL SOL. JABON,,,, $122.00 
MAT0347,100,0.18,16,2016-11-22,CURITA 100 PZS TRANSPIEL ANTISEPTIC,,,, $18.00 
MAT0572,200,1.3,16,2016-11-22,JERINGA 3ML (23X25),,,, $260.00 
MAT0575,200,1.48,16,2016-11-22,JERINGA 5CC (22X32),,,, $296.00 
MAT0638,50,5,16,2016-11-22,MINISET MARIPOSA NO. 25,,,, $250.00 
MAT0734,1,770,16,2016-11-22,PULSOXIMETRO   ,,,, $770.00 
MAT1149,160,2.3,16,2016-11-22,VASOS PARA MUESTRAS NO ESTêRIL,,,, $368.00 
MAT1016,150,2.8,16,2016-11-22,VENDA ELASTICA 5CMX4.5MTS,,,, $420.00 
MAT0019,100,0.66,16,2016-11-22,AGUJA DES 27G X 13MM,,,, $66.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
