,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,(RAZON SOCIAL),,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,5,8.5,16,29/02/2016,AGUA OXIGENADA FCO. C/450ML,,,,$42.50
,200,0.67,16,29/02/2016,AGUJA DESECHABLE 20X32MM,,,,$134.00
,100,0.67,16,29/02/2016,AGUJA DESECHABLE 23X25MM,,,,$67.00
,200,0.67,16,29/02/2016,AGUJA DESECHABLE 25X16MM,,,,$134.00
,100,0.576,16,29/02/2016,CURITAS REDONDAS,,,,$57.60
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
,,,,,,,,,$0.00
