,,,,FORMATO DE REQUISICI‡N,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,05-sep-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,25,889,16,2016-09-05,BOTA WALKER CHICA,,,," $22,225.00 "
,10,889,16,2016-09-05,BOTA WALKER GRANDE,,,," $8,890.00 "
,25,889,16,2016-09-05,BOTA WALKER MEDIANO,,,," $22,225.00 "
,15,51,16,2016-09-05,CABESTRILLO GRANDE,,,, $765.00 
,15,51,16,2016-09-05,CABESTRILLO MEDIANO,,,, $765.00 
,90,39.7,16,2016-09-05,COLLAR CERVICAL UNIVERSAL,,,," $3,573.00 "
,5,332,16,2016-09-05,FAJA LUMBOSACRA CHICA,,,," $1,660.00 "
,5,332,16,2016-09-05,FAJA LUMBOSACRA EXTRA GRANDE,,,," $1,660.00 "
,30,332,16,2016-09-05,FAJA LUMBOSACRA GRANDE,,,," $9,960.00 "
,30,332,16,2016-09-05,FAJA LUMBOSACRA MEDIANA,,,," $9,960.00 "
,10,153.4,16,2016-09-05,FERULA FISIOLOGICA PARA MUNECA MANO DER UNIVERSAL,,,," $1,534.00 "
,10,153.4,16,2016-09-05,FERULA FISIOLOGICA PARA MUNECA MANO IZQ UNIVERSAL,,,," $1,534.00 "
,5,38.5,16,2016-09-05,FERULA PARA DEDO TIPO SOMBRILLA GRANDE,,,, $192.50 
,10,572,16,2016-09-05,"FERULA PARA RODILLA TRIPANEL 16""",,,," $5,720.00 "
,10,572,16,2016-09-05,"FERULA PARA RODILLA TRIPANEL 20""",,,," $5,720.00 "
,40,155,16,2016-09-05,RODILLERA ABIERTA UNIVERSAL,,,," $6,200.00 "
,10,180,16,2016-09-05,TALONERA ANTI IMPACTO GRANDE,,,," $1,800.00 "
,10,180,16,2016-09-05,TALONERA ANTI IMPACTO MEDIANA,,,," $1,800.00 "
,10,62,16,2016-09-05,TOBILLERA ELASTICA CHICA,,,, $620.00 
,10,69,16,2016-09-05,TOBILLERA ELASTICA GRANDE,,,, $690.00 
,10,69,16,2016-09-05,TOBILLERA ELASTICA MEDIANA,,,, $690.00 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
