,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,24-oct-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MED0318,45,1.07,0,2016-10-24,AMANTADINA + CLORFENAMINA + PARACETAMOL 50MG/3MG/300MG TAB.C/15,,,, $61.00 
MED0075,4,27,0,2016-10-24,CEFTRIAXONA 1G/10ML SOL. INY.,,,, $110.00 
MED0172,6,7.1,0,2016-10-24,GENTAMICINA 160MG/2ML AMP.,,,, $198.00 
MED0189,20,38.5,0,2016-10-24,HIDROCORTISONA 100MG AMP.,,,, $200.00 
MED0210,60,2.1,0,2016-10-24,NEOMICINA + CAOLIN + PECTINA 129MG/280MG TAB.C/20,,,, $260.00 
MED1032,120,3.25,0,2016-10-24,KETOROLACO 30MG AMP.,,,, $260.00 
MED4476,3,88,0,2016-10-24,LIDOCAINA AL 10% FRASCO DE 115ML,,,, $296.00 
MED1011,2,88,0,2016-10-24,LIDOCAINA 10% SPRAY,,,, $429.96 
MED0235,20,0.78,0,2016-10-24,METAMIZOL SODICO C/10 TABS,,,, $15.60 
MED0237,30,2.69,0,2016-10-24,METOCARBAMOL/ MELOXICAM TAB C/10,,,, $80.70 
MED0266,28,0.67,0,2016-10-24,OMEPRAZOL CAPSULA 20 MG C/14,,,, $18.76 
MED0296,3,70,0,2016-10-24,TETRACAINA SOL. OFTALMICA GTS. ,,,, $210.00 
MED1038,30,0.38,0,2016-10-24,RANITIDINA 150MG TAB.C/20,,,, $11.40 
MED0329,4,16.5,0,2016-10-24,CLORANFENICOL + HIDROCORTISONA + BENZOCAINA SOL OTICA FCO DE 10 ML,,,, $66.00 
MED4541,1,31.45,0,2016-10-24,NEOMICINA / GRAMIDICINA / POLIMIXINA B GOTAS OFTALMICAS ,,,, $31.45 
MED0076,4,31,0,2016-10-24,CEFTRIAXONA SOL.INY 1 GR I.V,,,, $124.00 
MED4560,30,0.65,0,2016-10-24,ISOSORBIDA 10 MG TABS,,,, $19.50 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL," $2,392.37 "
,,,,,,,,IVA, $382.78 
,,,,,,,,TOTAL," $2,775.15 "
,,,,,,,,,
