,,,,,,,,,
FORMATO DE REQUISICI‡N,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,16-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
,1,32.5,0,2016-11-17,ACICLOVIR COMPRIMIDO O TABLETA 200 MG,,,, $32.50 
,70,14.5,0,2016-11-17,AMOXICILINA TRIHIDRATADA 500 MG CAPSULA CAJA C/ 12 TABLETAS,,,," $1,015.00 "
,70,29.5,0,2016-11-17,AMOXICILINA TRIHIDRATADA 500 MG ACIDO CLAVULANICO  125 MG  CAJA C/ 10 TABLETAS,,,," $2,065.00 "
,70,19.5,0,2016-11-17,AMOXICILINA SUSPENSION 500 MG / 5 ML ENVASE PARA 75 ML,,,," $1,365.00 "
,70,22.5,0,2016-11-17,CEFALEXINA TABLETA O CAPSULA 500 MG CAJA CON 20 TABETAS,,,," $1,575.00 "
,25,27,0,2016-11-17,CEFUROXINA SOLUCION O SUSPENSION INYECTABLE 750 MG/3 ML ENVASE CON UN FRASCO  AMPULA Y ENVASE CON 3 ML DE DILUYENTE,,,, $675.00 
,70,13,0,2016-11-17,CLORHIDRATO DE CIPROFLOXACINO CAPSULA  O TABLETAS 250 MG CAJA CON 12 TABLETAS ,,,, $910.00 
,7,22.5,0,2016-11-17,CLORHIDRATO DE CIPROFLOXACINO SOLUCION OFTALMICA 3 MG/ML GOTERO INTEGRAL CON 5 ML,,,, $157.50 
,3,6,0,2016-11-17,CLORHIDRATO DE METOCLOPRAMIDA TABLETA 10 MG CAJA CON 20,,,, $18.00 
,70,27,0,2016-11-17,KETOPROFENO CAPSULA 100 MG CAJA CON 15 COMPRIMIDOS ,,,," $1,890.00 "
,70,14,0,2016-11-17,NAPROXENO SUSPENSION ORAL 125 MG 5ML ENVASE 100 ML,,,, $980.00 
,1,94.5,0,2016-11-17,OLANZAPINA TABLETA 10 MG CAJA CON 14 TABLETAS,,,, $94.50 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
