,,,,,,,,,
FORMATO DE REQUISICIàN,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,
,,,,,,10-nov-16,,,
DESTINO:,,,,,,ELABORADO POR:,,,
SAINAR LAS AMERICAS,,,,,,ARTURO HEREDIA,,,
,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,TOTAL
MAT0002,125,0.18,16,2016-11-11,ABATELENGUAS C/25,,,, $22.50 
MAT0014,1,9.2,16,2016-11-11,AGUA OXIGENADA 480 ML,,,, $9.20 
MAT0044,4,19,16,2016-11-11,ALCOHOL ETILICO DESNAT. 70ø 1LT,,,, $76.00 
MAT1195,1,18.6,16,2016-11-11,DERMA QRIK FCO. 500ML,,,, $18.60 
MAT4548,2,49,16,2016-11-11,LAMPARA DE BOLSILLO TIPO LED,,,, $98.00 
MAT0633,12,10.83,16,2016-11-11,"MICROPORE 1""",,,, $129.96 
MAT0895,12,15,16,2016-11-11,SUTURA NYLON 3,,,, $180.00 
MAT1016,9,3.5,16,2016-11-11,VENDA ELASTICA 5CMX4.5MTS,,,, $31.50 
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,, $-   
,,,,,,,,SUBTOTAL, $565.76 
,,,,,,,,IVA, $-   
,,,,,,,,TOTAL, $565.76 
,,,,,,,,,
